syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
ø,ø,g,ig,tig,ø,ø,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,10,10,5,3,3,3,3,-1,light,schwa,schwa,light,light,c,c,o,c,c,KC,CKC,CK,CKC,CKC,,C,C,C,C,C,C,,C,C,K,K,K,K,K,2,3,2,4,3,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CV,CVC,CVC,1,2,1,2,2,A,N,F,1,untergewichtig,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,7,15,5,3,4,3,5,0,light,schwa,light,schwa,light,c,c,o,o,c,KC,CKC,CCL,CK,CKC,,C,CC,C,C,C,C,,,C,K,K,L,K,K,2,3,4,2,4,1,1,0,0,1,0,1,2,1,1,1,1,2,1,1,VC,CVC,CCVV,CV,CVC,1,2,1,1,2,N,V,T,1,Untergliederung,antepaenultima
keit,keit,t,it,eit,keit,ø,C,DC,CDC,CCDC,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,14,12,5,3,3,4,4,0,light,schwa,heavy,light,light,c,c,c,c,c,KC,CKC,CL,CLC,CDC,,C,C,C,C,C,C,,C,C,K,K,L,L,D,2,3,4,3,4,1,1,2,1,1,0,1,1,1,1,1,1,1,2,2,VC,CVC,CVCC,CVVC,CVVC,1,2,3,1,1,N,A,T,1,Unterhaltsamkeit,antepaenultima
ø,ø,g,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,12,11,16,5,3,3,5,4,1,light,schwa,heavy,light,light,c,c,c,o,c,KC,CKC,CKCA,CD,CCLC,,C,C,C,CC,C,C,CA,,C,K,K,K,D,L,2,3,5,3,4,1,1,2,0,1,0,1,1,1,2,1,1,1,2,2,VC,CVC,CVCC,CVV,CCVVC,1,2,3,0,1,N,NN,T,2,Unterhaltsbeitrag,prima
ø,ø,g,ig,tig,ø,ø,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,12,14,10,5,3,3,3,3,0,light,schwa,heavy,light,light,c,c,c,c,c,KC,CKC,CKCA,ø,CKC,,C,C,AC,C,C,C,CA,C,C,K,K,K,K,K,2,3,5,6,3,1,1,2,1,1,0,1,1,2,1,1,1,1,1,1,VC,CVC,CVCC,CCVC,CVC,1,2,3,3,2,A,N,F,1,unterhaltspflichtig,prima
ø,ø,l,ø,ø,ø,ø,C,DC,CDC,CCDC,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,15,5,3,3,3,5,1,light,schwa,light,heavy,light,c,c,c,c,c,KC,CKC,CKC,CKCC,CDC,,C,C,C,C,C,C,C,CC,C,K,K,K,K,D,2,3,3,5,4,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVCC,CVVC,1,2,2,3,1,N,NN,T,2,Unterhaltungsteil,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,10,15,5,3,3,5,5,0,light,schwa,light,schwa,light,c,c,c,o,c,KC,CKC,CK,CK,CKC,,C,C,C,C,C,C,,,C,K,K,K,K,K,2,3,3,2,4,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CV,CVC,1,2,2,1,2,N,V,T,1,Unterkellerung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,10,12,5,3,5,3,4,0,light,schwa,light,schwa,light,c,c,o,c,c,KC,CKC,CL,CKC,CDC,,C,C,C,C,C,C,,C,C,K,K,L,K,D,2,3,2,3,4,1,1,0,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVC,1,2,0,2,1,N,F,T,1,Unterlegenheit,antepaenultima
heit,heit,t,it,eit,heit,ø,C,DC,CDC,CCDC,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,16,15,12,5,3,4,3,4,0,light,schwa,heavy,heavy,light,c,c,c,c,c,KC,CKC,ø,ø,CDC,,C,C,CC,C,C,C,CC,CC,C,K,K,D,K,D,2,3,5,5,4,1,1,2,2,1,0,1,1,2,1,1,1,2,1,2,VC,CVC,ø,ø,CVVC,1,2,1,4,1,N,NN,T,2,Unterleibskrankheit,prima
ø,ø,n,en,ø,ø,ø,C,KC,CKC,DCKC,CDCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,16,14,10,5,3,4,7,3,0,light,schwa,heavy,light,schwa,c,c,c,o,c,KC,CKC,ø,CD,CKC,,C,C,C,C,C,C,CC,,C,K,K,D,D,K,2,3,5,3,3,1,1,2,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,ø,CVV,CVC,1,2,1,0,2,N,NN,T,2,Unterleibsleiden,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,6,15,5,3,6,6,5,0,light,schwa,light,schwa,light,c,c,o,o,c,KC,CKC,CD,K,CKC,,C,C,,C,C,C,,,C,K,K,D,K,K,2,3,3,1,4,1,1,0,0,1,0,1,1,0,1,1,1,2,1,1,VC,CVC,CVV,ø,CVC,1,2,0,0,2,N,V,T,1,Untermauerung,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,11,13,5,3,5,5,4,0,light,schwa,light,light,schwa,c,c,o,o,c,KC,CKC,CL,CL,CKC,,C,C,C,C,C,C,,,C,K,K,L,L,K,2,3,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,V,PV,F,2,unterminieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,11,15,5,3,5,5,5,0,light,schwa,light,light,light,c,c,o,o,c,KC,CKC,CL,CL,CKC,,C,C,C,C,C,C,,,C,K,K,L,L,K,2,3,2,3,4,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,N,V,T,1,Unterminierung,paenultima
ø,ø,t,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,13,5,3,4,4,3,0,light,schwa,light,schwa,heavy,c,c,o,c,c,KC,CKC,CL,CKC,ø,,C,C,C,C,C,C,,C,CC,K,K,L,K,D,2,3,3,3,5,1,1,0,1,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,ø,1,2,0,2,1,N,NN,T,2,Unternehmergeist,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,9,13,5,3,4,4,4,0,light,schwa,light,schwa,light,c,c,o,o,c,KC,CKC,CL,CK,CKC,,C,C,C,C,C,C,,,C,K,K,L,K,K,2,3,3,2,5,1,1,0,0,1,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVV,CV,CVC,1,2,0,1,2,A,N,F,1,unternehmerisch,antepaenultima
ø,tum,m,um,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,noacc,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,12,5,3,4,4,4,0,light,schwa,light,schwa,light,c,c,o,c,c,KC,CKC,CL,CKC,CLC,,C,C,C,C,C,C,,C,C,K,K,L,K,L,2,3,3,3,3,1,1,0,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVC,1,2,0,2,1,N,N,T,1,Unternehmertum,antepaenultima
ø,ø,t,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,15,13,5,3,4,3,3,0,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,ø,,C,C,C,C,C,C,,CC,CC,K,K,L,K,D,2,3,3,5,5,1,1,0,2,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVCC,ø,1,2,0,3,1,N,NN,T,2,Unternehmungsgeist,antepaenultima
ø,ø,t,ø,ø,ø,ø,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,15,14,5,3,4,3,3,1,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,CKCC,,C,C,C,C,C,C,,CC,CC,K,K,L,K,K,2,3,3,5,4,1,1,0,2,2,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVV,CVCC,CVCC,1,2,0,3,3,N,NN,T,2,Unternehmungslust,antepaenultima
ø,ø,r,er,ø,ø,ø,C,LC,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,6,9,13,5,3,6,4,4,0,light,schwa,light,light,light,c,c,c,o,c,KC,CKC,K,CL,ø,,C,,C,A,C,C,,,C,K,K,K,L,L,2,3,2,2,4,1,1,1,0,1,0,1,0,1,1,1,1,1,2,2,VC,CVC,VC,CVV,CVVC,1,2,1,0,1,N,AN,T,2,Unteroffizier,prima
de,ø,e,de,ø,ø,ø,K,CK,CCK,KCCK,CKCCK,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,13,7,5,3,3,3,3,-1,light,schwa,heavy,light,schwa,c,c,c,c,o,KC,CKC,CKCA,CCKC,CK,,C,C,CC,C,C,C,CA,C,,K,K,K,K,K,2,3,6,4,2,1,1,2,1,0,0,1,1,2,1,1,1,1,1,1,VC,CVC,CVCC,CCVC,CV,1,2,3,3,1,N,NN,T,2,Unterrichtsstunde,prima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,14,11,7,5,3,3,5,3,-1,light,schwa,heavy,light,schwa,c,c,c,o,o,KC,CKC,CKCA,CD,CK,,C,C,C,C,C,C,CA,,,K,K,K,D,K,2,3,6,3,2,1,1,2,0,0,0,1,1,1,1,1,1,1,2,1,VC,CVC,CVCC,CVV,CV,1,2,3,0,1,N,ø,T,2,Unterrichtsweise,prima
ø,ø,g,ø,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,10,7,16,5,3,3,3,4,0,light,schwa,light,schwa,light,c,c,c,o,c,KC,CKC,ø,CK,CCLC,,C,C,C,CC,C,C,A,,C,K,K,L,K,L,2,3,7,2,4,1,1,1,0,1,0,1,1,1,2,1,1,2,1,2,VC,CVC,CVVC,CV,CCVVC,1,2,1,1,1,N,NN,T,2,Unterschiedsbetrag,prima
ø,ø,a,ø,ø,ø,ø,L,CL,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,12,11,5,3,3,4,5,0,light,schwa,light,light,light,c,c,o,c,o,KC,CKC,CL,CKC,CL,,C,C,C,C,C,C,,C,,K,K,L,K,L,2,3,2,3,2,1,1,0,1,0,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVV,1,2,0,2,0,N,ø,T,2,Untersekunda,prima
ø,ø,t,ft,aft,haft,ø,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,9,5,3,4,3,2,-1,light,schwa,light,heavy,heavy,c,c,o,c,c,KC,CKC,CL,CKCC,CKCC,,C,C,C,C,C,C,,CC,CC,K,K,L,K,K,2,3,2,6,4,1,1,0,2,2,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVV,CVCC,CVCC,1,2,0,3,3,N,NN,T,2,Untersuchungshaft,antepaenultima
ø,ø,u,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,7,11,5,3,5,3,5,-1,light,schwa,light,schwa,light,c,c,o,o,o,KC,CKC,CL,CK,CD,,C,C,C,C,C,C,,,,K,K,L,K,D,2,3,2,2,3,1,1,0,0,0,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CV,CVV,1,2,0,1,0,N,ø,T,2,Untertagebau,antepaenultima
ø,ø,t,ø,ø,ø,ø,C,CC,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,12,13,5,3,5,4,3,0,light,schwa,light,schwa,heavy,c,c,o,c,c,KC,CKC,CL,CKC,ø,,C,C,C,C,C,C,,C,CC,K,K,L,K,D,2,3,2,3,5,1,1,0,1,2,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,ø,1,2,0,2,1,N,NN,T,2,Untertanengeist,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,12,12,5,3,3,4,4,0,light,schwa,light,light,light,c,c,o,c,c,KC,CKC,CL,CKC,CDC,,C,C,C,C,C,C,,C,C,K,K,L,K,D,2,3,2,3,4,1,1,0,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVC,1,2,0,2,1,N,A,T,1,Untertaenigkeit,prima
ø,a,a,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,10,5,3,3,4,10,-1,light,schwa,light,light,light,c,c,c,o,o,KC,CKC,CKC,AL,ø,,C,C,A,,C,C,C,,,K,K,K,L,L,2,3,3,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,ø,1,2,2,0,0,N,ø,T,2,Untertertia,prima
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,KCKC,CKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,9,15,5,3,4,4,5,0,light,schwa,light,schwa,light,c,c,c,o,c,KC,CKC,CK,CK,CKC,,C,C,C,C,C,C,,,C,K,K,K,K,K,2,3,3,2,4,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CV,CVC,1,2,2,1,2,N,V,T,1,Untertunnelung,antepaenultima
ten,ø,n,en,ten,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,11,10,5,3,3,5,3,-1,light,schwa,light,light,schwa,c,c,c,o,c,KC,CKC,CKC,CL,CKC,,C,C,C,C,C,C,C,,C,K,K,K,L,K,2,3,3,3,3,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,VC,CVC,CVC,CVV,CVC,1,2,2,0,2,V,PV,F,2,untervermieten,prima
ø,ø,n,ø,ø,ø,ø,C,CC,KCC,CKCC,KCKCC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,14,5,3,3,4,3,0,light,schwa,light,light,schwa,c,c,c,c,c,KC,CKC,CKC,CK,CKCC,,C,C,C,C,C,C,C,,CC,K,K,K,K,K,2,3,3,2,5,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CVCC,1,2,2,2,3,V,PV,F,2,unterversichern,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,10,12,5,3,3,3,4,0,light,schwa,light,light,light,c,c,c,c,c,KC,CKC,CLC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,K,L,K,D,2,3,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVVC,CVC,CVVC,1,2,1,2,1,N,A,T,1,Unterwertigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,10,12,5,3,4,3,4,0,light,schwa,light,light,light,c,c,c,c,c,KC,CKC,CKC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,K,K,K,D,2,3,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVC,CVVC,1,2,2,2,1,N,A,T,1,Unterwuerfigkeit,antepaenultima
te,ø,e,te,ø,ø,ø,K,CK,KCK,CKCK,CCKCK,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,9,7,5,3,4,4,3,-1,light,schwa,light,schwa,schwa,c,c,c,o,o,KC,CKC,ø,CK,CK,,C,A,C,C,C,C,C,,,K,K,D,K,K,2,3,5,2,2,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,VC,CVC,CVVC,CV,CV,1,2,1,1,1,N,F,T,1,Unterzeichnete,antepaenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,10,15,5,8,3,3,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,CLC,CLC,,,C,C,C,C,,C,C,C,K,L,K,L,L,2,1,3,4,3,1,0,1,1,1,0,0,1,1,1,1,2,1,2,2,VC,VV,CVC,CVVC,CVVC,1,0,2,1,1,A,A,F,1,unueberbietbar,paenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,14,15,5,8,3,3,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,CCKC,CLC,,,C,CC,C,C,,C,C,C,K,L,K,K,L,2,1,3,5,3,1,0,1,1,1,0,0,1,2,1,1,2,1,1,2,VC,VV,CVC,CCVC,CVVC,1,0,2,3,1,A,V,F,1,unueberbrueckbar,paenultima
heit,heit,t,it,eit,heit,ø,C,DC,CDC,CCDC,ø,ø,Un,ø,U,Un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,12,12,5,8,3,3,4,0,light,light,schwa,heavy,light,c,o,c,c,c,KC,L,CKC,ø,CDC,,,C,C,C,C,,C,CC,C,K,L,K,L,D,2,1,3,4,4,1,0,1,2,1,0,0,1,1,1,1,2,1,2,2,VC,VV,CVC,ø,CVVC,1,0,2,1,1,N,A,T,1,Unueberlegtheit,prima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,16,15,5,8,3,4,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,ø,CLC,,,C,CC,C,C,,C,C,C,K,L,K,D,L,2,1,3,7,3,1,0,1,1,1,0,0,1,2,1,1,2,1,2,2,VC,VV,CVC,ø,CVVC,1,0,2,1,1,A,A,F,1,unueberschreitbar,paenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,7,15,5,8,3,3,5,0,light,light,schwa,light,light,c,o,c,o,c,KC,L,CKC,CL,CLC,,,C,C,C,C,,C,,C,K,L,K,L,L,2,1,3,3,3,1,0,1,0,1,0,0,1,1,1,1,2,1,2,2,VC,VV,CVC,CVV,CVVC,1,0,2,0,1,A,A,F,1,unuebersehbar,paenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,11,13,5,8,3,2,4,0,light,light,schwa,heavy,light,c,o,c,c,c,KC,L,CKC,CKCC,CKC,,,C,C,C,C,,C,CC,C,K,L,K,K,K,2,1,3,5,4,1,0,1,2,1,0,0,1,1,1,1,2,1,1,1,VC,VV,CVC,CVCC,CVC,1,0,2,3,2,A,A,F,1,unuebersichtlich,prima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,13,15,5,8,3,3,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,ø,CLC,,,C,CC,C,C,,C,C,C,K,L,K,D,L,2,1,3,5,3,1,0,1,1,1,0,0,1,2,1,1,2,1,2,2,VC,VV,CVC,ø,CVVC,1,0,2,1,1,A,A,F,1,unuebersteigbar,paenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,16,15,5,8,3,4,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,ø,CLC,,,C,CC,C,C,,C,C,C,K,L,K,L,L,2,1,3,4,3,1,0,1,1,1,0,0,1,2,1,1,2,1,2,2,VC,VV,CVC,ø,CVVC,1,0,2,1,1,A,A,F,1,unuebertragbar,paenultima
lich,ø,h,ch,ich,lich,ø,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,12,13,5,8,3,3,4,0,light,light,schwa,light,light,c,o,c,c,c,KC,L,CKC,CCKC,CKC,,,C,CC,C,C,,C,C,C,K,L,K,K,K,2,1,3,5,4,1,0,1,1,1,0,0,1,2,1,1,2,1,1,1,VC,VV,CVC,CCVC,CVC,1,0,2,3,2,A,V,F,1,unuebertrefflich,paenultima
ø,ø,n,en,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,11,10,5,8,3,3,3,0,light,light,schwa,light,schwa,c,o,c,c,c,KC,L,CKC,CCK,CKC,,,C,CC,C,C,,C,,C,K,L,K,K,K,2,1,3,4,3,1,0,1,1,1,0,0,1,2,1,1,2,1,1,1,VC,VV,CVC,CCVC,CVC,1,0,2,3,2,A,F,F,1,unuebertroffen,paenultima
ø,bar,r,ø,ø,ø,ø,C,LC,CLC,CCLC,ø,ø,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,13,15,5,8,3,3,5,1,light,light,schwa,heavy,light,c,o,c,c,c,KC,L,CKC,CKCC,CLC,,,C,C,C,C,,C,CC,C,K,L,K,K,L,2,1,3,4,3,1,0,1,2,1,0,0,1,1,1,1,2,1,1,2,VC,VV,CVC,CVCC,CVVC,1,0,2,3,1,A,A,F,1,unueberwindbar,paenultima
lich,ø,h,ch,ich,lich,ø,C,KC,CKC,CCKC,CCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,13,13,5,8,3,3,4,0,light,light,schwa,heavy,light,c,o,c,c,c,KC,L,CKC,CKCC,CKC,,,C,C,C,C,,C,CC,C,K,L,K,K,K,2,1,3,4,4,1,0,1,2,1,0,0,1,1,1,1,2,1,1,1,VC,VV,CVC,CVCC,CVC,1,0,2,3,2,A,A,F,1,unueberwindlich,paenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,11,11,10,13,12,5,5,3,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,KC,CKC,CKC,CDC,,,C,C,C,C,C,C,C,C,K,K,K,K,D,2,2,4,4,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,VC,VC,CVC,CVC,CVVC,1,1,2,2,1,N,A,T,1,Unumgaenglichkeit,antepaenultima
ø,chen,n,en,hen,chen,ø,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,11,11,11,11,10,5,5,3,3,3,-1,light,light,schwa,light,schwa,c,c,c,c,c,KC,KC,CKC,CCK,CKC,,,C,CC,C,C,C,C,,C,K,K,K,K,K,2,2,3,3,4,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,VC,VC,CVC,CCVC,CVC,1,1,2,3,2,A,F,F,1,ununterbrochen,prima
lich,ø,h,ch,ich,lich,ø,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,11,13,5,3,4,3,4,0,light,light,light,schwa,light,c,c,c,c,c,KC,CKC,KC,CKC,CKC,,C,,C,C,C,C,C,C,C,K,K,K,K,K,2,3,2,3,4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,VC,CVC,VC,CVC,CVC,1,2,1,2,2,A,A,F,1,unveraenderlich,antepaenultima
