syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,13,13,12,5,3,3,4,4,0,light,light,heavy,light,light,c,c,c,c,c,KC,CKC,CKCC,CKC,CDC,,C,C,C,C,C,C,CC,C,C,K,K,K,K,D,2,3,4,4,4,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVCC,CVC,CVVC,1,2,3,2,1,N,A,T,1,Unverbindlichkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,13,12,5,3,5,4,4,0,light,light,light,light,light,c,c,o,c,c,KC,CKC,CD,CKC,CDC,,C,C,C,C,C,C,,C,C,K,K,D,K,D,2,3,3,4,4,1,1,0,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVC,1,2,0,2,1,N,A,T,1,Unverdaulichkeit,prima
licht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,KCKCC,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,6,6,14,5,3,6,6,3,0,light,light,light,schwa,heavy,c,c,o,o,c,KC,CKC,L,K,CKCC,,C,,,C,C,C,,,CC,K,K,L,K,K,2,3,1,2,5,1,1,0,0,2,0,1,0,0,1,1,1,2,1,1,VC,CVC,VV,V,CVCC,1,2,0,0,3,A,F,F,1,unverehelicht,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,13,15,12,5,3,6,5,4,0,light,light,light,light,light,c,c,c,c,c,KC,CKC,DC,CLC,CDC,,C,,C,C,C,C,C,C,C,K,K,D,L,D,2,3,3,3,4,1,1,1,1,1,0,1,0,1,1,1,1,2,2,2,VC,CVC,VVC,CVVC,CVVC,1,2,0,1,1,N,A,T,1,Unvereinbarkeit,paenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,13,12,5,3,3,4,4,0,light,light,light,schwa,light,c,c,o,c,c,KC,CKC,CCL,CKC,CDC,,C,CC,C,C,C,C,,C,C,K,K,L,K,D,2,3,3,3,4,1,1,0,1,1,0,1,2,1,1,1,1,2,1,2,VC,CVC,CCVV,CVC,CVVC,1,2,1,2,1,N,A,T,1,Unverfrorenheit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,13,12,5,3,3,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,CKC,CKC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,K,K,K,D,2,3,4,4,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVC,CVVC,1,2,2,2,1,N,A,T,1,Unvergaenglichkeit,prima
tet,ø,t,et,tet,atet,ratet,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,14,8,5,3,5,7,2,-1,light,light,light,light,schwa,c,c,o,o,c,KC,CKC,CD,CL,CKC,,C,C,C,C,C,C,,,C,K,K,D,L,K,2,3,3,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,F,F,1,unverheiratet,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,13,12,5,3,4,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,CKC,CDC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,K,D,K,D,2,3,4,4,4,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVVC,CVC,CVVC,1,2,1,2,1,N,A,T,1,Unverkaeuflichkeit,prima
heit,heit,t,it,eit,heit,dheit,C,DC,CDC,CCDC,CCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,11,12,5,3,4,2,4,0,light,light,light,schwa,light,c,c,o,c,c,KC,CKC,CL,CKCC,CDC,,C,C,C,C,C,C,,CC,C,K,K,L,K,D,2,3,2,4,4,1,1,0,2,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVCC,CVVC,1,2,0,3,1,N,A,T,1,Unvermoegendheit,prima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,10,12,5,3,4,3,4,0,light,light,light,schwa,light,c,c,o,c,c,KC,CKC,CL,CKC,CDC,,C,C,C,C,C,C,,C,C,K,K,L,K,D,2,3,2,3,4,1,1,0,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVV,CVC,CVVC,1,2,0,2,1,N,N,T,1,Unvermoegenheit,prima
licht,ø,t,ht,cht,icht,licht,C,KC,CKC,CCKC,CCCKC,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,6,11,13,5,3,6,2,4,0,light,light,light,schwa,light,c,c,c,c,c,KC,CKC,K,CKCC,CKC,,C,,C,C,C,C,,CC,C,K,K,K,K,K,2,3,2,4,5,1,1,1,2,1,0,1,0,1,1,1,1,1,1,1,VC,CVC,VC,CVCC,CVC,1,2,1,3,2,A,F,F,1,unveroeffentlicht,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,13,12,5,3,3,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,CKC,CLC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,K,L,K,D,2,3,4,4,4,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,CVVC,CVC,CVVC,1,2,1,2,1,N,A,T,1,Unversoehnlichkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,13,12,5,3,2,4,4,0,light,light,heavy,light,light,c,c,c,c,c,KC,CKC,CCKCC,CKC,CDC,,C,CC,C,C,C,C,CC,C,C,K,K,K,K,D,2,3,5,4,4,1,1,2,1,1,0,1,2,1,1,1,1,1,1,2,VC,CVC,CCVCC,CVC,CVVC,1,2,4,2,1,N,A,T,1,Unverstaendlichkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,16,13,12,5,3,4,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,CKC,CCLC,CKC,CDC,,C,CC,C,C,C,C,C,C,C,K,K,L,K,D,2,3,4,4,4,1,1,1,1,1,0,1,2,1,1,1,1,2,1,2,VC,CVC,CCVVC,CVC,CVVC,1,2,1,2,1,N,A,T,1,Unvertraeglichkeit,prima
bar,bar,r,ar,bar,lbar,elbar,C,LC,CLC,CCLC,KCCLC,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,8,11,15,5,3,2,3,5,0,light,light,light,schwa,light,c,c,c,c,c,KC,CKC,CKC,CKC,CLC,,C,C,C,C,C,C,C,C,C,K,K,K,K,L,2,3,4,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVC,CVVC,1,2,2,2,1,A,A,F,1,unverwechselbar,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unvo,Unvol,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,12,12,5,3,3,4,4,0,light,light,light,schwa,light,c,c,c,c,c,KC,CKC,CK,CKC,CDC,,C,C,C,C,C,C,,C,C,K,K,K,K,D,2,4,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CVC,CVVC,1,2,2,2,1,N,A,T,1,Unvollkommenheit,prima
tet,ø,t,et,tet,itet,eitet,C,KC,CKC,DCKC,CDCKC,ø,un,ø,u,un,unv,unvo,unvor,K,KC,KCC,KCCL,KCCLC,ø,11,11,7,14,8,5,3,3,7,2,-1,light,light,schwa,light,schwa,c,c,o,o,c,KC,CLC,CK,CD,CKC,,C,C,C,C,C,C,,,C,K,L,K,D,K,2,3,2,3,3,1,1,0,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVVC,CV,CVV,CVC,1,1,1,0,2,A,F,F,1,unvorbereitet,prima
$ig,ø,g,ig,sig,ssig,essig,C,KC,CKC,LCKC,CLCKC,noacc,un,ø,u,un,unv,unvo,unvor,K,KC,KCC,KCCL,KCCLC,ø,11,11,15,9,10,5,3,3,4,3,-1,light,light,heavy,light,light,c,c,c,o,c,KC,CLC,CCKCA,CL,CKC,,C,CC,C,C,C,C,CA,,C,K,L,K,L,K,2,3,8,2,3,1,1,2,0,1,0,1,2,1,1,1,2,1,2,1,VC,CVVC,CCVCC,CVV,CVC,1,1,4,0,2,A,A,F,1,unvorschriftsmaessig,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unvo,Unvor,K,KC,KCC,KCCL,KCCLC,ø,11,11,10,10,12,5,3,3,3,4,0,light,light,light,light,light,c,c,c,c,c,KC,CLC,CKC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,L,K,K,D,2,3,4,3,4,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,VC,CVVC,CVC,CVC,CVVC,1,1,2,2,1,N,A,T,1,Unvorsichtigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unw,Unwa,Unwah,K,KC,KCC,KCCL,KCCLC,ø,11,15,8,10,12,5,5,2,3,4,-1,light,light,light,light,light,c,c,c,c,c,KC,CLC,CKC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,L,K,K,D,2,4,3,3,4,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,VC,CVVC,CVC,CVC,CVVC,1,1,2,2,1,N,A,T,1,Unwahrhaftigkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unw,Unwa,Unwah,K,KC,KCC,KCCL,KCCLC,ø,11,15,14,13,12,5,5,4,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,CLC,CDC,CKC,CDC,,C,C,C,C,C,C,C,C,C,K,L,D,K,D,2,4,6,4,4,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,VC,CVVC,CVVC,CVC,CVVC,1,1,1,2,1,N,A,T,1,Unwahrscheinlichkeit,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Un,ø,U,Un,Unw,Unwa,Unwan,K,KC,KCC,KCCK,KCCKC,ø,11,10,11,15,12,5,3,3,5,4,0,light,light,schwa,light,light,c,c,c,c,c,KC,CKC,CKC,CLC,CDC,,C,C,C,C,C,C,C,C,C,K,K,K,L,D,2,3,3,3,4,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,VC,CVC,CVC,CVVC,CVVC,1,2,2,1,1,N,A,T,1,Unwandelbarkeit,sekunda
bar,bar,r,ar,bar,gbar,egbar,C,LC,CLC,CCLC,LCCLC,ø,un,ø,u,un,unw,unwi,unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,11,15,5,4,3,3,5,1,light,light,schwa,light,light,c,o,c,c,c,KC,CL,CKC,CLC,CLC,,C,C,C,C,C,,C,C,C,K,L,K,L,L,2,2,3,3,3,1,0,1,1,1,0,1,1,1,1,1,2,1,2,2,VC,CVV,CVC,CVVC,CVVC,1,0,2,1,1,A,A,F,1,unwiderlegbar,paenultima
lich,ø,h,ch,ich,lich,glich,C,KC,CKC,CCKC,LCCKC,noacc,un,ø,u,un,unw,unwi,unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,11,13,5,4,3,3,4,0,light,light,schwa,light,light,c,o,c,c,c,KC,CL,CKC,CLC,CKC,,C,C,C,C,C,,C,C,C,K,L,K,L,K,2,2,3,3,4,1,0,1,1,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVVC,CVC,1,0,2,1,2,A,A,F,1,unwiderleglich,paenultima
lich,ø,h,ch,ich,lich,flich,C,KC,CKC,CCKC,LCCKC,noacc,un,ø,u,un,unw,unwi,unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,13,13,5,4,3,4,4,0,light,light,schwa,light,light,c,o,c,c,c,KC,CL,CKC,CLC,CKC,,C,C,C,C,C,,C,C,C,K,L,K,L,K,2,2,3,3,4,1,0,1,1,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVVC,CVC,1,0,2,1,2,A,A,F,1,unwiderruflich,paenultima
chen,chen,n,en,hen,chen,ochen,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,unw,unwi,unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,12,10,5,4,3,3,3,0,light,light,schwa,light,schwa,c,o,c,c,c,KC,CL,CKC,CCCK,CKC,,C,C,CCC,C,C,,C,,C,K,L,K,K,K,2,2,3,4,4,1,0,1,1,1,0,1,1,3,1,1,2,1,1,1,VC,CVV,CVC,CCCVC,CVC,1,0,2,4,2,A,F,F,1,unwidersprochen,paenultima
lich,ø,h,ch,ich,lich,hlich,C,KC,CKC,LCKC,CLCKC,noacc,un,ø,u,un,unw,unwi,unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,8,13,5,4,3,2,4,0,light,light,schwa,light,light,c,o,c,o,c,KC,CL,CKC,CCL,CKC,,C,C,CC,C,C,,C,,C,K,L,K,L,K,2,2,3,4,4,1,0,1,0,1,0,1,1,2,1,1,2,1,2,1,VC,CVV,CVC,CCVV,CVC,1,0,2,1,2,A,V,F,1,unwiderstehlich,paenultima
lich,ø,h,ch,ich,lich,glich,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,unw,unwi,unwie,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,16,13,5,4,3,4,4,1,light,light,schwa,light,light,c,o,c,c,c,KC,CL,CKC,CCKC,CKC,,C,C,CC,C,C,,C,C,C,K,L,K,K,K,2,3,3,5,4,1,0,1,1,1,0,1,1,2,1,1,2,1,1,1,VC,CVV,CVC,CCVC,CVC,1,0,2,3,2,A,V,F,1,unwiederbringlich,paenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unw,Unwi,Unwir,K,KC,KCC,KCCK,KCCKC,ø,11,14,9,13,12,5,3,2,4,4,0,light,heavy,heavy,light,light,c,c,c,c,c,KC,CKCC,CKCC,CKC,CDC,,C,C,C,C,C,CC,CC,C,C,K,K,K,K,D,2,4,6,4,4,1,2,2,1,1,0,1,1,1,1,1,1,1,1,2,VC,CVCC,CVCC,CVC,CVVC,1,3,3,2,1,N,A,T,1,Unwirtschaftlichkeit,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,un,ø,u,un,unw,unwi,unwis,K,KC,KCC,KCCK,KCCKC,ø,11,9,10,9,13,5,4,3,2,4,0,light,light,schwa,heavy,light,c,c,c,c,c,KC,CK,CKC,CKCC,CKC,,C,C,C,C,C,,C,CC,C,K,K,K,K,K,2,3,3,6,4,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVCC,CVC,1,2,2,3,2,A,A,F,1,unwissenschaftlich,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unze,Unzer,K,KC,KCA,KCAK,KCAKC,ø,11,11,12,13,12,5,3,3,4,4,0,light,light,light,light,light,c,c,c,c,c,KC,AKC,CCKC,CKC,CDC,,A,CC,C,C,C,C,C,C,C,K,K,K,K,D,2,3,5,4,4,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,VC,CVC,CCVC,CVC,CVVC,1,2,3,2,1,N,A,T,1,Unzerbrechlichkeit,antepaenultima
siert,ø,t,rt,ert,iert,siert,C,CC,LCC,CLCC,LCLCC,ø,un,ø,u,un,unz,unzi,unziv,K,KC,KCA,KCAL,KCALC,ø,11,9,9,12,14,5,4,4,6,3,0,light,light,light,light,heavy,c,o,o,o,c,KC,AL,CL,CL,CLCC,,A,C,C,C,C,,,,CC,K,L,L,L,L,2,2,2,2,5,1,0,0,0,2,0,1,1,1,1,1,2,2,2,2,VC,CVV,CVV,CVV,CVVCC,1,0,0,0,1,A,A,F,1,unzivilisiert,prima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzu,Unzuf,K,KC,KCA,KCAL,KCALC,ø,11,9,13,10,12,5,4,4,3,4,0,light,light,light,schwa,light,c,o,o,c,c,KC,AL,CCL,CKC,CDC,,A,CC,C,C,C,,,C,C,K,L,L,K,D,2,2,4,3,4,1,0,0,1,1,0,1,2,1,1,1,2,2,1,2,VC,CVV,CCVV,CVC,CVVC,1,0,1,2,1,N,A,T,1,Unzufriedenheit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzu,Unzug,K,KC,KCA,KCAL,KCALC,ø,11,9,10,13,12,5,4,3,4,4,0,light,light,light,light,light,c,o,c,c,c,KC,AL,CKC,CKC,CDC,,A,C,C,C,C,,C,C,C,K,L,K,K,D,2,2,4,4,4,1,0,1,1,1,0,1,1,1,1,1,2,1,1,2,VC,CVV,CVC,CVC,CVVC,1,0,2,2,1,N,A,T,1,Unzugaenglichkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzu,Unzul,K,KC,KCA,KCAL,KCALC,ø,11,9,13,13,12,5,4,4,4,4,0,light,light,light,light,light,c,o,c,c,c,KC,AL,CKC,CKC,CDC,,A,C,C,C,C,,C,C,C,K,L,K,K,D,2,2,4,4,4,1,0,1,1,1,0,1,1,1,1,1,2,1,1,2,VC,CVV,CVC,CVC,CVVC,1,0,2,2,1,N,A,T,1,Unzulaenglichkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzu,Unzus,K,KC,KCA,KCAL,KCALC,ø,11,9,11,10,12,5,4,2,3,4,0,light,light,light,light,light,c,o,c,c,c,KC,AL,CCKC,CKC,CDC,,A,CC,C,C,C,,C,C,C,K,L,K,K,D,2,2,4,3,4,1,0,1,1,1,0,1,2,1,1,1,2,1,1,2,VC,CVV,CCVC,CVC,CVVC,1,0,3,2,1,N,A,T,1,Unzustaendigkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzu,Unzut,K,KC,KCA,KCAL,KCALC,ø,11,9,12,13,12,5,4,3,4,4,0,light,light,light,light,light,c,o,c,c,c,KC,AL,CCLC,CKC,CDC,,A,CC,C,C,C,,C,C,C,K,L,L,K,D,2,2,4,4,4,1,0,1,1,1,0,1,2,1,1,1,2,2,1,2,VC,CVV,CCVVC,CVC,CVVC,1,0,1,2,1,N,A,T,1,Unzutraeglichkeit,prima
sig,ø,g,ig,sig,ssig,essig,C,KC,CKC,KCKC,CKCKC,noacc,un,ø,u,un,unz,unzu,unzuv,K,KC,KCA,KCAL,KCALC,ø,11,9,11,10,10,5,4,3,5,3,-1,light,light,light,light,light,c,o,c,c,c,KC,AL,CKC,CK,CKC,,A,C,C,C,C,,C,,C,K,L,K,K,K,2,2,3,3,3,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,VC,CVV,CVC,CVC,CVC,1,0,2,2,2,A,A,F,1,unzuverlaessig,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzw,Unzwe,K,KC,KCA,KCAC,KCACK,ø,11,9,9,10,12,5,2,4,3,4,0,light,light,light,light,light,c,c,o,c,c,KC,ACKC,CL,CKC,CDC,,AC,C,C,C,C,C,,C,C,K,K,L,K,D,2,5,2,3,4,1,1,0,1,1,0,2,1,1,1,1,1,2,1,2,VC,CCVC,CVV,CVC,CVVC,1,3,0,2,1,N,A,T,1,Unzweckmaessigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unz,Unzw,Unzwe,K,KC,KCA,KCAC,KCACD,ø,11,12,11,10,12,5,4,5,3,4,0,light,light,light,light,light,c,o,o,c,c,KC,ACD,CD,CKC,CDC,,AC,C,C,C,C,,,C,C,K,D,D,K,D,2,4,3,3,4,1,0,0,1,1,0,2,1,1,1,1,2,2,1,2,VC,CCVV,CVV,CVC,CVVC,1,1,0,2,1,N,A,T,1,Unzweideutigkeit,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ur,ur,u,ur,urb,urba,urban,K,KC,KCC,KCCL,KCCLC,ø,12,11,11,9,13,6,5,5,4,4,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,A,F,1,urbanisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Ur,ø,U,Ur,Urb,Urba,Urban,K,KC,KCC,KCCL,KCCLC,ø,12,11,11,9,15,6,5,5,4,5,0,light,light,light,light,light,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,3,4,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,V,T,1,Urbanisierung,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ur,ur,u,ur,urb,urba,urbar,L,LC,LCC,LCCL,LCCLC,ø,12,11,12,9,13,6,5,6,4,4,0,light,light,light,light,schwa,c,o,o,o,c,LC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,L,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,2,2,2,2,1,VVC,CVV,CVV,CVV,CVC,0,0,0,0,2,V,A,F,1,urbarisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Ur,ø,U,Ur,Urb,Urba,Urbar,L,LC,LCC,LCCL,LCCLC,ø,12,11,12,9,15,6,5,6,4,5,0,light,light,light,light,light,c,o,o,o,c,LC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,L,L,L,L,K,2,2,2,3,4,1,0,0,0,1,0,1,1,1,1,2,2,2,2,1,VVC,CVV,CVV,CVV,CVC,0,0,0,0,2,N,V,T,1,Urbarisierung,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ur,ø,U,Ur,Urb,Urbe,Urbev,L,LC,LCC,LCCK,LCCKC,acc,12,7,11,7,15,6,3,3,3,5,0,light,schwa,light,schwa,light,c,o,c,o,c,LC,CK,CKC,CK,CKC,,C,C,C,C,C,,C,,C,L,K,K,K,K,2,2,3,2,4,1,0,1,0,1,0,1,1,1,1,2,1,1,1,1,VVC,CV,CVC,CV,CVC,0,1,2,1,2,N,N,T,1,Urbevoelkerung,prima
lich,ø,h,ch,ich,lich,mlich,C,KC,CKC,CCKC,LCCKC,noacc,ur,ur,u,ur,ure,urei,ureig,L,LC,LCD,LCDC,LCDCK,acc,12,10,10,12,13,6,10,3,4,4,0,light,light,schwa,light,light,c,o,c,c,c,LC,D,CKC,CLC,CKC,,,C,C,C,C,,C,C,C,L,D,K,L,K,2,2,3,3,4,1,0,1,1,1,0,0,1,1,1,2,2,1,2,1,VVC,VV,CVC,CVVC,CVC,0,0,2,1,2,A,A,F,1,ureigentuemlich,prima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,KCCKC,noacc,ur,ur,u,ur,urg,urgr,urgro,L,LC,LCC,LCCC,LCCCL,acc,12,12,11,11,13,6,3,5,3,4,0,light,light,light,schwa,light,c,c,c,c,c,LC,CCLC,CK,CKC,CKC,,CC,C,C,C,C,C,,C,C,L,L,K,K,K,2,4,3,3,4,1,1,1,1,1,0,2,1,1,1,2,2,1,1,1,VVC,CCVVC,CVC,CVC,CVC,0,1,2,2,2,A,N,F,1,urgrossmuetterlich,prima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,KCCKC,noacc,ur,ur,u,ur,urg,urgr,urgro,L,LC,LCC,LCCC,LCCCL,acc,12,12,7,11,13,6,3,3,3,4,0,light,light,light,schwa,light,c,c,o,c,c,LC,CCLC,CL,CKC,CKC,,CC,C,C,C,C,C,,C,C,L,L,L,K,K,2,4,2,3,4,1,1,0,1,1,0,2,1,1,1,2,2,2,1,1,VVC,CCVVC,CVV,CVC,CVC,0,1,0,2,2,A,N,F,1,urgrossvaeterlich,prima
