syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ø,ø,r,er,aer,ø,ø,C,LC,CLC,LCLC,ø,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,11,13,6,11,3,4,6,3,-1,light,light,light,light,o,o,o,c,CCL,CCL,L,CLC,CC,CC,,C,,,,C,L,L,L,L,3,3,1,3,0,0,0,1,2,2,0,1,2,2,2,2,CCVV,CCVV,VV,CVVC,1,1,0,1,N,ø,T,0,Proprietaer,ultima
tiv,ø,v,iv,tiv,ativ,ø,C,LC,CLC,KCLC,CKCLC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,10,7,10,3,5,3,3,-1,light,light,light,light,o,o,c,c,CCL,CL,CK,CLC,CC,C,C,C,,,,C,L,L,K,L,3,2,2,3,0,0,1,1,2,1,1,1,2,2,1,2,CCVV,CVV,CVC,CVVC,1,0,2,1,A,R,F,1,prorogativ,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,10,9,13,3,5,4,4,0,light,light,light,schwa,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,3,3,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,V,R,F,1,prorogieren,paenultima
ker,ø,r,er,ker,iker,ø,C,KC,CKC,LCKC,LLCKC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,11,8,11,3,5,8,3,-1,light,light,light,schwa,o,o,o,c,CCL,CL,L,CKC,CC,C,,C,,,,C,L,L,L,K,3,2,1,3,0,0,0,1,2,1,0,1,2,2,2,1,CCVV,CVV,VV,CVC,1,0,0,2,N,N,T,1,Prosaiker,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,11,14,9,13,3,3,4,4,0,light,light,light,schwa,o,o,o,c,CCL,ø,CL,CKC,CC,CCC,C,C,,,,C,L,L,L,K,3,4,3,3,0,0,0,1,2,3,1,1,2,2,2,1,CCVV,ø,CVV,CVC,1,1,0,2,V,R,F,1,proskribieren,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,11,15,9,9,3,3,4,4,-2,light,light,light,light,o,c,o,c,CCL,ø,AL,LC,CC,CCC,A,,,C,,C,L,K,L,L,3,5,2,2,0,1,0,1,2,3,1,0,2,1,2,2,CCVV,ø,CVV,VVC,1,4,0,0,N,R,T,1,Proskription,ultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,KCKC,CKCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,13,10,3,3,4,3,0,light,light,light,light,o,c,c,c,CCL,CK,CCK,CKC,CC,C,CC,C,,,,C,L,K,K,K,3,2,3,5,0,1,1,1,2,1,2,1,2,1,1,1,CCVV,CVC,CCVC,CVC,1,2,3,2,A,A,F,1,prosowjetisch,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,12,7,12,13,3,3,6,4,0,light,light,light,schwa,c,o,o,c,CCLC,CL,CL,CKC,CC,C,C,C,C,,,C,L,L,L,K,3,3,3,3,1,0,0,1,2,1,1,1,2,2,2,1,CCVVC,CVV,CVV,CVC,1,0,0,2,V,R,F,1,prosperieren,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,12,7,12,8,3,3,6,2,-1,light,light,light,light,c,o,o,c,CCLC,CL,CL,CLC,CC,C,C,C,C,,,C,L,L,L,L,3,3,2,3,1,0,0,1,2,1,1,1,2,2,2,2,CCVVC,CVV,CVV,CVVC,1,0,0,1,N,R,T,1,Prosperitaet,ultima
ø,ø,t,st,ist,ø,ø,C,CC,KCC,CKCC,LCKCC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,7,13,3,3,3,3,0,light,light,light,heavy,o,c,o,c,CCL,CK,CL,CKCC,CC,C,C,C,,,,CC,L,K,L,K,3,2,2,4,0,1,0,2,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVCC,1,2,0,3,N,N,T,1,Protagonist,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,9,13,3,3,4,4,0,light,light,light,schwa,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,3,3,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,V,R,F,1,protegieren,paenultima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,8,9,9,3,2,4,4,-1,light,light,light,light,o,c,o,c,CCL,CKC,AL,LC,CC,C,A,,,C,,C,L,K,L,L,3,3,2,2,0,1,0,1,2,1,1,0,2,1,2,2,CCVV,CVC,CVV,VVC,1,2,0,0,N,N,T,1,Protektion,ultima
ø,ø,t,ø,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,8,7,15,3,2,3,5,1,light,light,light,light,o,c,c,c,CCL,CKC,CK,CLC,CC,C,C,C,,C,,C,L,K,K,L,3,3,2,3,0,1,1,1,2,1,1,1,2,1,1,2,CCVV,CVC,CVC,CVVC,1,2,2,1,N,N,T,1,Protektorat,ultima
ø,ø,n,in,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,8,10,12,3,2,3,4,0,light,light,light,light,o,c,c,c,CCL,CKC,CKC,CKC,CC,C,C,C,,C,C,C,L,K,K,K,3,2,4,3,0,1,1,1,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVC,1,2,2,2,N,N,T,1,Protestantin,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,8,10,10,3,2,3,3,0,light,light,light,light,o,c,c,c,CCL,CKC,CKC,CKC,CC,C,C,C,,C,C,C,L,K,K,K,3,2,4,5,0,1,1,1,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVC,1,2,2,2,A,N,F,1,protestantisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,8,9,13,3,2,4,4,0,light,light,light,schwa,o,c,o,c,CCL,CKC,CL,CKC,CC,C,C,C,,C,,C,L,K,L,K,3,2,4,3,0,1,0,1,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVC,1,2,0,2,V,N,F,1,protestieren,paenultima
ø,ø,a,ø,ø,ø,ø,L,CL,ø,ø,ø,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,12,13,3,3,3,6,1,light,light,light,light,o,o,c,o,CCL,CL,CCKC,CL,CC,C,CC,C,,,C,,L,L,K,L,3,2,4,2,0,0,1,0,2,1,2,1,2,2,1,2,CCVV,CVV,CCVC,CVV,1,0,3,0,N,N,T,1,Protoplasma,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,9,10,3,3,4,3,0,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,2,5,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,A,N,F,1,prototypisch,paenultima
ø,al,l,al,ø,ø,ø,C,LC,LLC,CLLC,ø,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,11,9,14,3,3,4,7,0,light,light,light,light,o,c,o,c,CCL,CKC,CL,LC,CC,C,C,,,C,,C,L,K,L,L,3,3,2,2,0,1,0,1,2,1,1,0,2,1,2,2,CCVV,CVC,CVV,VVC,1,2,0,0,A,N,F,1,proverbial,ultima
ø,al,l,al,ø,ø,ø,C,LC,LLC,ALLC,CALLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,12,9,14,3,4,4,7,0,light,light,light,light,o,c,o,c,CCL,CKC,AL,LC,CC,C,A,,,C,,C,L,K,L,L,3,3,2,2,0,1,0,1,2,1,1,0,2,1,2,2,CCVV,CVC,CVV,VVC,1,2,0,0,N,N,T,1,Provinzial,ultima
ø,ø,l,ø,ell,ø,ø,C,KC,LKC,ø,ø,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,12,9,10,3,4,4,5,-1,light,light,light,light,o,c,o,c,CCL,CKC,AL,KC,CC,C,A,,,C,,C,L,K,L,K,3,3,2,3,0,1,0,1,2,1,1,0,2,1,2,1,CCVV,CVC,CVV,VC,1,2,0,1,A,N,F,1,provinziell,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,13,10,13,3,3,5,4,0,light,heavy,schwa,light,o,c,o,c,CCL,ø,CK,CKC,CC,C,C,C,,CA,,C,L,K,K,K,3,4,2,5,0,2,0,1,2,1,1,1,2,1,1,1,CCVV,CVCC,CV,CVC,1,3,1,2,A,N,F,1,provinzlerisch,antepaenultima
on,ø,n,on,ion,sion,ø,C,LC,LLC,CLLC,LCLLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,9,9,9,3,4,4,4,-1,light,light,light,light,o,o,o,c,CCL,CL,CL,LC,CC,C,C,,,,,C,L,L,L,L,3,2,2,2,0,0,0,1,2,1,1,0,2,2,2,2,CCVV,CVV,CVV,VVC,1,0,0,0,N,R,T,1,Provision,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,9,7,13,3,4,3,4,0,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,2,5,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,A,R,F,1,provisorisch,paenultima
ø,ø,r,ur,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,7,11,3,3,3,3,0,light,light,light,light,o,o,c,c,CCL,CL,CK,CLC,CC,C,C,C,,,,C,L,L,K,L,3,2,2,4,0,0,1,1,2,1,1,1,2,2,1,2,CCVV,CVV,CVC,CVVC,1,0,2,1,N,R,T,1,Provokateur,ultima
tiv,ø,v,iv,tiv,ativ,ø,C,LC,CLC,KCLC,CKCLC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,7,10,3,3,3,3,-1,light,light,light,light,o,o,c,c,CCL,CL,CK,CLC,CC,C,C,C,,,,C,L,L,K,L,3,2,2,3,0,0,1,1,2,1,1,1,2,2,1,2,CCVV,CVV,CVC,CVVC,1,0,2,1,A,R,F,1,provokativ,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,9,13,3,3,4,4,0,light,light,light,schwa,o,o,o,c,CCL,CL,AL,CKC,CC,C,A,C,,,,C,L,L,L,K,3,2,3,3,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,V,R,F,1,provozieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,ALCKC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,11,7,9,15,3,3,4,5,1,light,light,light,light,o,o,o,c,CCL,CL,AL,CKC,CC,C,A,C,,,,C,L,L,L,K,3,2,3,4,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,N,V,T,1,Provozierung,paenultima
ø,al,l,al,ø,ø,ø,C,LC,LLC,CLLC,ø,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,ø,ø,ø,11,10,9,14,3,3,4,7,0,light,light,light,light,o,c,o,c,CCL,AKC,CL,LC,CC,A,C,,,C,,C,L,K,L,L,3,3,2,2,0,1,0,1,2,1,1,0,2,1,2,2,CCVV,CVC,CVV,VVC,1,2,0,0,A,N,F,1,prozentual,ultima
ø,ø,l,ø,ell,ø,ø,C,KC,LKC,CLKC,ø,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,ø,ø,ø,11,10,9,10,3,3,4,5,-1,light,light,light,light,o,c,o,c,CCL,AKC,CL,KC,CC,A,C,,,C,,C,L,K,L,K,3,3,2,3,0,1,0,1,2,1,1,0,2,1,2,1,CCVV,CVC,CVV,VC,1,2,0,1,A,N,F,1,prozentuell,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,ø,ø,ø,11,7,9,13,3,3,4,4,0,light,light,light,schwa,o,c,o,c,CCL,ø,CL,CKC,CC,A,C,C,,,,C,L,K,L,K,3,3,3,3,0,1,0,1,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVC,1,2,0,2,V,N,F,1,prozessieren,paenultima
on,ø,n,on,ion,sion,ssion,C,LC,LLC,CLLC,ø,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,ø,ø,ø,11,7,9,9,3,3,4,4,-1,light,light,light,light,o,c,o,c,CCL,ø,CL,LC,CC,A,C,,,,,C,L,K,L,L,3,3,2,2,0,1,0,1,2,1,1,0,2,1,2,2,CCVV,CVC,CVV,VVC,1,2,0,0,N,R,T,1,Prozession,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,12,9,9,13,3,4,4,4,0,light,light,light,schwa,c,o,o,c,CCKC,CL,CL,CKC,CC,C,C,C,C,,,C,K,L,L,K,4,2,3,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,V,V,F,1,psalmodieren,paenultima
ø,ø,h,ch,sch,isch,lisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,7,13,3,3,3,4,1,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,3,2,5,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,A,ø,F,0,psychedelisch,paenultima
ter,ø,r,er,ter,ø,ø,C,KC,CKC,LCKC,LLCKC,ø,ø,ø,P,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,9,10,11,3,4,10,3,0,light,light,light,schwa,o,o,o,c,CCL,CL,L,CKC,CC,C,,C,,,,C,L,L,L,K,3,3,1,3,0,0,0,1,2,1,0,1,2,2,2,1,CCVV,CVV,VV,CVC,1,0,0,2,N,ø,T,0,Psychiater,paenultima
ø,ø,e,ie,rie,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,9,7,12,3,4,3,6,0,light,light,light,light,o,o,c,o,CCL,CL,KC,CL,CC,C,,C,,,C,,L,L,K,L,3,3,1,4,0,0,1,0,2,1,0,1,2,2,1,2,CCVV,CVV,VC,CVV,1,0,1,0,N,ø,T,0,Psychiatrie,ultima
ø,ø,h,ch,sch,isch,risch,C,KC,CKC,CCKC,LCCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,9,11,13,3,4,5,4,1,light,light,light,light,o,o,c,c,CCL,CL,ø,CKC,CC,C,,C,,,C,C,L,L,L,K,3,3,1,6,0,0,1,1,2,1,0,1,2,2,2,1,CCVV,CVV,ø,CVC,1,0,0,2,A,N,F,1,psychiatrisch,paenultima
ge,ø,e,ge,ø,ø,ø,K,CK,LCK,CLCK,LCLCK,ø,ø,ø,P,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,10,7,3,3,5,3,-1,light,light,light,schwa,o,o,o,o,CCL,CL,CL,CK,CC,C,C,C,,,,,L,L,L,K,3,3,2,2,0,0,0,0,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CV,1,0,0,1,N,N,T,1,Psychologe,paenultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,ø,ø,P,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,10,9,3,3,5,4,0,light,light,light,light,o,o,o,o,CCL,CL,CL,CL,CC,C,C,C,,,,,L,L,L,L,3,3,2,3,0,0,0,0,2,1,1,1,2,2,2,2,CCVV,CVV,CVV,CVV,1,0,0,0,N,N,T,1,Psychologie,ultima
ø,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,10,10,3,3,5,3,0,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,3,2,5,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,A,N,F,1,psychologisch,paenultima
ø,ø,e,ie,hie,ø,ø,L,CL,KCL,CKCL,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,7,9,3,3,3,4,-1,light,light,light,light,o,o,c,o,CCL,CL,CK,CL,CC,C,C,C,,,,,L,L,K,L,3,3,2,4,0,0,1,0,2,1,1,1,2,2,1,2,CCVV,CVV,CVC,CVV,1,0,2,0,N,ø,T,0,Psychopathie,ultima
ø,ø,h,ch,sch,isch,hisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,10,7,11,10,3,3,5,3,0,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,3,2,6,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,A,N,F,1,psychopathisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,11,9,13,4,3,4,4,1,light,light,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,3,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,V,V,F,1,pubertieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,13,9,13,4,4,4,4,0,light,light,light,schwa,c,o,o,c,CK,CCL,AL,CKC,C,CC,A,C,,,,C,K,L,L,K,2,3,3,3,1,0,0,1,1,2,1,1,1,2,2,1,CVC,CCVV,CVV,CVC,2,1,0,2,V,R,F,1,publizieren,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,13,9,8,4,4,4,2,-1,light,light,light,light,c,o,o,c,CK,CCL,AL,CLC,C,CC,A,C,,,,C,K,L,L,L,2,3,2,3,1,0,0,1,1,2,1,1,1,2,2,2,CVC,CCVV,CVV,CVVC,2,1,0,1,N,R,T,1,Publizitaet,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,13,7,9,9,4,3,4,4,-1,light,light,light,light,c,c,o,c,CKC,CK,AL,LC,C,C,A,,C,,,C,K,K,L,L,3,2,2,2,1,1,0,1,1,1,1,0,1,1,2,2,CVC,CVC,CVV,VVC,2,2,0,0,N,N,T,1,Pulsation,ultima
ø,ø,l,el,ø,ø,ø,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,P,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,12,11,11,11,4,3,5,3,-1,light,schwa,light,schwa,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,N,T,1,Pumpernickel,prima
ø,ø,r,er,ner,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,12,11,13,4,6,5,4,1,light,light,light,schwa,o,o,o,c,CL,CL,CL,CKC,C,C,C,C,,,,C,L,L,L,K,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,R,T,1,Puritaner,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,12,11,12,4,6,5,4,0,light,light,light,light,o,o,o,c,CL,CL,CL,CKC,C,C,C,C,,,,C,L,L,L,K,2,2,2,5,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,A,R,F,1,puritanisch,paenultima
ø,ø,t,ft,aft,haft,ø,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,p,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,9,10,9,9,4,3,4,2,0,light,light,schwa,heavy,c,o,c,c,CK,CCL,KC,CKCC,C,CC,,C,,,C,CC,K,L,K,K,3,2,2,4,1,0,1,2,1,2,0,1,1,2,1,1,CVC,CCVV,VC,CVCC,2,1,1,3,A,N,F,1,pygmaeenhaft,antepaenultima
ø,ø,l,al,ø,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,p,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,10,11,15,4,5,5,5,2,light,light,light,light,o,c,o,c,CL,CK,CL,CLC,C,C,C,C,,,,C,L,K,L,L,2,2,2,3,0,1,0,1,1,1,1,1,2,1,2,2,CVV,CVC,CVV,CVVC,0,2,0,1,A,N,F,1,pyramidal,ultima
de,ø,e,de,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,10,11,7,4,5,5,3,-1,light,light,light,schwa,o,c,o,o,CL,CK,CL,CK,C,C,C,C,,,,,L,K,L,K,2,2,2,2,0,1,0,0,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CV,0,2,0,1,N,ø,T,0,Pyramide,paenultima
ø,ø,m,um,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,10,9,12,4,5,4,4,0,light,light,light,light,o,o,o,c,CL,CL,CL,CKC,C,C,C,C,,,,C,L,L,L,K,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,ø,T,0,Pyretikum,antepaenultima
ne,ø,e,ne,ø,ø,ø,K,CK,LCK,CLCK,LCLCK,ø,ø,ø,P,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,10,13,9,4,5,6,4,0,light,light,light,schwa,o,o,o,o,CL,CL,CL,CK,C,C,C,C,,,,,L,L,L,K,2,2,2,2,0,0,0,0,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CV,0,0,0,1,N,ø,T,0,Pyromane,paenultima
ø,ø,e,ie,ø,ø,ø,L,CL,KCL,CKCL,ø,ø,ø,ø,P,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,9,10,9,11,4,5,4,5,0,light,light,light,light,o,o,c,o,CL,CL,CK,CL,C,C,C,C,,,,,L,L,K,L,2,2,2,3,0,0,1,0,1,1,1,1,2,2,1,2,CVV,CVV,CVC,CVV,0,0,2,0,N,ø,T,0,Pyromanie,ultima
ø,ø,i,ei,rei,erei,ø,D,CD,ø,ø,ø,acc,ø,ø,Q,ø,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,9,11,7,14,2,3,3,7,1,light,light,schwa,light,c,c,o,o,CCKC,CKC,CK,CD,CC,C,C,C,C,C,,,K,K,K,D,5,3,2,3,1,1,0,0,2,1,1,1,1,1,1,2,CCVC,CVC,CV,CVV,3,2,1,0,N,N,T,1,Quacksalberei,ultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,q,ø,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,8,11,7,12,2,3,3,4,0,light,light,light,light,c,o,o,c,CCK,CCL,CL,CKC,CC,CC,C,C,,,,C,K,L,L,K,3,3,3,5,1,0,0,1,2,2,1,1,1,2,2,1,CCVC,CCVV,CVV,CVC,3,1,0,2,A,A,F,1,quadrophonisch,paenultima
