syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,CCCKC,ø,Re,ø,R,Re,Rez,Reze,Rezen,C,CL,CLA,CLAK,CLAKC,ø,10,10,9,10,11,5,3,4,3,2,0,light,light,light,heavy,light,o,c,o,c,c,CL,AKC,CL,LCC,CCKC,C,A,C,,CC,,C,,CC,C,L,K,L,L,K,2,3,2,3,5,0,1,0,2,1,1,1,1,0,2,2,1,2,2,1,CVV,CVC,CVV,VVCC,CCVC,0,2,0,1,3,N,NN,T,2,Rezensionsstueck,paenultima
per,ø,r,er,per,rper,erper,C,KC,CKC,CCKC,KCCKC,ø,Rip,ø,R,Ri,Rip,Ripp,Rippe,C,CK,CKC,CKCK,CKCKC,ø,12,10,12,11,11,6,3,4,3,3,-1,light,schwa,light,light,schwa,c,c,c,c,c,CK,CKC,CDA,CKC,CKC,C,C,C,C,C,,C,A,C,C,K,K,D,K,K,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,CVC,CVC,CVVC,CVC,CVC,2,2,1,2,2,N,NN,T,2,Rippenheizkoerper,prima
al,al,l,al,ial,rial,erial,C,LC,LLC,CLLC,LCLLC,ø,Roh,ø,R,Ro,Roh,Rohm,Rohma,C,CL,CLC,CLCK,CLCKC,ø,10,9,7,12,14,5,4,3,6,7,1,light,light,light,light,light,o,c,o,o,c,CL,CK,CL,CL,LC,C,C,C,C,,,,,,C,L,K,L,L,L,3,2,2,2,2,0,1,0,0,1,1,1,1,1,0,2,1,2,2,2,CVV,CVC,CVV,CVV,VVC,0,2,0,0,0,N,AN,T,2,Rohmaterial,prima
zung,ø,g,ng,ung,zung,tzung,C,KC,AKC,KAKC,CKAKC,ø,Rol,ø,R,Ro,Rol,Roll,Rolle,C,CK,CKC,CKCK,CKCKC,ø,10,13,7,7,12,5,4,3,3,4,-1,light,schwa,schwa,light,light,c,c,o,c,c,CK,CKC,CK,CK,AKC,C,C,C,C,A,,C,,,C,K,K,K,K,K,3,3,2,3,4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CV,CVC,CVC,2,2,1,2,2,N,NN,T,2,Rollenbesetzung,prima
fisch,ø,h,ch,sch,isch,fisch,C,KC,CKC,LCKC,ALCKC,ø,rol,ø,r,ro,rol,roll,rolle,C,CK,CKC,CKCK,CKCKC,ø,10,13,8,9,10,5,4,2,4,3,-1,light,schwa,light,light,light,c,c,o,o,c,CK,CKC,CCL,AL,CKC,C,C,CC,A,C,,C,,,C,K,K,L,L,K,3,3,3,2,5,1,1,0,0,1,1,1,2,1,1,1,1,2,2,1,CVC,CVC,CCVV,CVV,CVC,2,2,1,0,2,A,NA,F,2,rollenspezifisch,prima
lung,ø,g,ng,ung,lung,ilung,C,KC,CKC,DCKC,CDCKC,ø,Rol,ø,R,Ro,Rol,Roll,Rolle,C,CK,CKC,CKCK,CKCKC,ø,10,13,11,11,15,5,4,3,5,5,0,light,schwa,light,light,light,c,c,c,o,c,CK,CKC,CKC,CD,CKC,C,C,C,C,C,,C,C,,C,K,K,K,D,K,3,3,3,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,N,NV,T,2,Rollenverteilung,prima
ler,ler,r,er,ler,ller,eller,C,KC,CKC,KCKC,CKCKC,ø,Ro,ø,R,Ro,Rom,Roma,Roman,C,CL,CLC,CLCL,CLCLC,ø,10,16,15,8,14,5,5,3,2,4,0,light,light,heavy,light,schwa,o,c,c,c,c,CL,CLC,CCKCC,CCK,CKC,C,C,CC,CC,C,,C,CC,,C,L,L,K,K,K,2,3,7,4,3,0,1,2,1,1,1,1,2,2,1,2,2,1,1,1,CVV,CVVC,CCVCC,CCVC,CVC,0,1,4,3,2,N,NN,T,2,Romanschriftsteller,sekunda
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ø,Ro,ø,R,Ro,Rom,Roma,Roman,C,CL,CLC,CLCK,CLCKC,ø,10,12,10,10,11,5,4,3,3,3,0,light,light,schwa,light,schwa,o,c,c,c,c,CL,CKC,AKC,CKC,CKC,C,C,A,C,C,,C,C,C,C,L,K,K,K,K,2,3,3,4,3,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CVC,CVC,CVC,0,2,2,2,2,N,NV,T,2,Romanzendichter,sekunda
lisch,ø,h,ch,sch,isch,lisch,C,KC,CKC,LCKC,CLCKC,ø,r3,ø,r,ro,roe,roem,roemi,C,CL,CLC,CLCK,CLCKC,ø,10,12,7,7,13,5,4,3,3,4,0,light,light,light,light,light,o,c,c,o,c,CL,CKC,CK,CL,CKC,C,C,C,C,C,,C,,,C,L,K,K,L,K,2,5,2,3,5,0,1,1,0,1,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CVC,0,2,2,0,2,A,AA,F,2,roemischkatholisch,multa
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,R3nt,ø,R,Ro,Roe,Roen,Roent,C,CK,CKC,CKCC,CKCCC,ø,14,10,6,7,15,3,3,6,3,5,-1,heavy,schwa,light,light,light,c,c,c,c,c,CKCC,CKC,K,CK,CLC,C,C,,C,C,CC,C,,,C,K,K,K,K,L,4,3,2,2,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,CVCC,CVC,VC,CVC,CVVC,3,2,1,2,1,N,NN,T,2,Roentgenapparat,prima
me,ø,e,me,hme,ahme,nahme,K,CK,LCK,CLCK,CCLCK,ø,R3nt,ø,R,Ro,Roe,Roen,Roent,C,CK,CKC,CKCC,CKCCC,ø,14,10,11,13,9,3,3,5,6,4,-1,heavy,schwa,light,light,schwa,c,c,c,o,o,CKCC,CKC,DC,CL,CK,C,C,,C,C,CC,C,C,,,K,K,D,L,K,4,3,3,3,2,2,1,1,0,0,1,1,0,1,1,1,1,2,2,1,CVCC,CVC,VVC,CVV,CV,3,2,0,0,1,N,NN,T,2,Roentgenaufnahme,prima
lung,ø,g,ng,ung,lung,hlung,C,KC,CKC,LCKC,CLCKC,ø,R3nt,ø,R,Ro,Roe,Roen,Roent,C,CK,CKC,CKCC,CKCCC,ø,14,10,7,16,15,3,3,3,4,5,0,heavy,schwa,schwa,light,light,c,c,o,o,c,CKCC,CKC,CK,CCCL,CKC,C,C,C,CCC,C,CC,C,,,C,K,K,K,L,K,4,3,2,5,4,2,1,0,0,1,1,1,1,3,1,1,1,1,2,1,CVCC,CVC,CV,CCCVV,CVC,3,2,1,1,2,N,NN,T,2,Roentgenbestrahlung,prima
rig,ø,g,ig,rig,erig,gerig,C,KC,CKC,KCKC,CKCKC,noacc,ro,ø,r,ro,ros,rose,rosen,C,CL,CLC,CLCK,CLCKC,ø,10,10,9,9,13,5,3,4,4,4,0,light,schwa,light,schwa,light,o,c,c,o,c,CL,CKC,CK,CK,CKC,C,C,C,C,C,,C,,,C,L,K,K,K,K,2,3,3,2,3,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CVC,CV,CVC,0,2,2,1,2,A,NN,F,2,rosenfingerig,prima
chen,chen,n,en,hen,chen,uchen,C,KC,CKC,LCKC,CLCKC,ø,Ro,ø,R,Ro,Ros,Rosi,Rosin,C,CL,CLC,CLCL,CLCLC,ø,10,9,12,9,10,5,4,4,4,3,0,light,light,schwa,light,schwa,o,o,c,o,c,CL,CL,CKC,CL,CKC,C,C,C,C,C,,,C,,C,L,L,K,L,K,2,2,3,2,4,0,0,1,0,1,1,1,1,1,1,2,2,1,2,1,CVV,CVV,CVC,CVV,CVC,0,0,2,0,2,N,NN,T,2,Rosinenkuchen,sekunda
ze,ø,e,ze,tze,atze,ratze,K,AK,KAK,CKAK,CCKAK,ø,Ro$,ø,R,Ro,Ros,Ross,Rossh,C,CK,CKC,CKCC,CKCCL,ø,11,15,9,11,7,3,5,4,3,3,-2,light,light,light,light,schwa,c,c,c,c,o,CKC,CLC,CK,CCK,AK,C,C,C,CC,A,C,C,,,,K,L,K,K,K,3,4,2,4,2,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,CVC,CVVC,CVC,CCVC,CV,2,1,2,3,1,N,NN,T,2,Rosshaarmatratze,prima
e,ø,e,ie,nie,anie,tanie,K,LK,CLK,LCLK,CLCLK,ø,Ro$,ø,R,Ro,Ros,Ross,Rossk,C,CK,CKC,CKCC,CKCCK,ø,11,8,11,11,6,3,2,5,5,6,-1,light,light,light,light,schwa,c,c,o,o,o,CKC,CKC,CL,CL,K,C,C,C,C,,C,C,,,,K,K,L,L,K,3,2,3,2,1,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,CVC,CVC,CVV,CVV,V,2,2,0,0,0,N,NN,T,2,Rosskastanie,prima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,ø,Ro,ø,R,Ro,Rot,Rota,Rotat,C,CL,CLC,CLCK,CLCKA,ø,10,7,9,10,14,5,3,4,3,3,1,light,light,light,heavy,light,o,c,o,c,c,CL,CK,AL,LCC,CCKC,C,C,A,,CC,,,,CC,C,L,K,L,L,K,2,2,2,3,5,0,1,0,2,1,1,1,1,0,2,2,1,2,2,1,CVV,CVC,CVV,VVCC,CCVC,0,2,0,1,3,N,NN,T,2,Rotationsdruck,paenultima
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,ø,R2ck,ø,R,Ru,Rue,Ruec,Rueck,C,CK,CKC,CKCC,CKCCK,ø,13,7,12,9,12,4,3,4,4,4,0,light,light,light,light,light,c,c,c,c,c,CKC,CK,CKC,CK,CKC,C,C,C,C,C,C,,C,,C,K,K,K,K,K,4,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,N,AV,T,2,Rueckgaengigmachung,prima
mung,ø,g,ng,ung,mung,mmung,C,KC,CKC,KCKC,CKCKC,ø,R2ck,ø,R,Ru,Rue,Ruec,Rueck,C,CK,CKC,CKCC,CKCCC,ø,13,16,11,13,14,4,4,3,4,4,-1,light,light,light,light,light,c,c,c,c,c,CKC,CCLC,CKC,CCK,CKC,C,CC,C,CC,C,C,C,C,,C,K,L,K,K,K,4,4,3,4,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,CVC,CCVVC,CVC,CCVC,CVC,2,1,2,3,2,N,NV,T,2,Rueckgratverkruemmung,prima
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Ru,ø,R,Ru,Rud,Rude,Ruder,C,CL,CLC,CLCK,CLCKC,ø,12,11,9,9,9,6,3,4,4,4,-1,light,schwa,light,light,schwa,o,c,c,o,o,CL,CKC,CK,CL,CK,C,C,C,C,C,,C,,,,L,K,K,L,K,2,3,2,4,2,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CV,0,2,2,0,1,N,NN,T,2,Rudermaschine,prima
ta,ø,a,ta,tta,atta,gatta,L,CL,KCL,CKCL,LCKCL,ø,Ru,ø,R,Ru,Rud,Rude,Ruder,C,CL,CLC,CLCK,CLCKC,ø,12,11,10,7,11,6,3,5,3,5,-1,light,schwa,light,light,light,o,c,o,c,o,CL,CKC,CL,CK,CL,C,C,C,C,C,,C,,,,L,K,L,K,L,2,3,2,3,2,0,1,0,1,0,1,1,1,1,1,2,1,2,1,2,CVV,CVC,CVV,CVC,CVV,0,2,0,2,0,N,VN,T,2,Ruderregatta,prima
tig,ø,g,ig,tig,ftig,rftig,C,KC,CKC,CCKC,CCCKC,ø,ru,ø,r,ru,ruh,ruhe,ruheb,C,CL,CLK,CLKC,CLKCK,ø,12,6,7,14,10,6,6,3,3,3,0,light,schwa,schwa,heavy,light,o,o,o,c,c,CL,K,CK,CKCC,CKC,C,,C,C,C,,,,CC,C,L,K,K,K,K,2,2,2,4,3,0,0,0,2,1,1,0,1,1,1,2,1,1,1,1,CVV,V,CV,CVCC,CVC,0,0,1,3,2,A,NA,F,2,ruhebeduerftig,prima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,LCCKC,noacc,ru,ø,r,ru,rui,ruin,ruine,C,CL,CLL,CLLC,CLLCK,ø,12,8,12,14,10,6,8,4,7,3,0,light,light,schwa,light,light,o,o,c,c,c,CL,L,CKC,LC,CKC,C,,C,,C,,,C,C,C,L,L,K,L,K,2,1,3,2,3,0,0,1,1,1,1,0,1,0,1,2,2,1,2,1,CVV,VV,CVC,VVC,CVC,0,0,2,0,2,A,NN,F,2,ruinenartig,sekunda
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,Rund,ø,R,Ru,Run,Rund,Rundf,C,CK,CKC,CKCC,CKCCC,ø,16,13,6,7,15,4,3,6,3,5,-1,heavy,heavy,light,light,light,c,c,c,c,c,CKCC,CKCC,K,CK,CLC,C,C,,C,C,CC,CC,,,C,K,K,K,K,L,4,4,2,2,3,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,CVCC,CVCC,VC,CVC,CVVC,3,3,1,2,1,N,NN,T,2,Rundfunkapparat,prima
bet,ø,t,et,bet,abet,habet,C,LC,CLC,KCLC,CKCLC,ø,Ru,ø,R,Ru,Run,Rune,Runen,C,CL,CLC,CLCK,CLCKC,ø,12,12,10,7,8,6,4,5,3,2,-2,light,schwa,light,light,light,o,c,c,c,c,CL,CKC,KC,CK,CLC,C,C,,C,C,,C,C,,C,L,K,K,K,L,2,3,2,3,3,0,1,1,1,1,1,1,0,1,1,2,1,1,1,2,CVV,CVC,VC,CVC,CVVC,0,2,1,2,1,N,NN,T,2,Runenalphabet,prima
strie,ø,e,ie,rie,trie,strie,L,CL,CCL,CCCL,KCCCL,ø,R2,ø,R,Ru,Rue,Rues,Ruest,C,CK,CKC,CKCC,CKCCK,ø,13,13,11,10,13,4,3,5,3,4,-1,light,heavy,light,light,light,c,c,c,c,o,CKC,CKCC,KC,CKC,CCL,C,C,,C,CC,C,CC,C,C,,K,K,K,K,L,2,6,2,2,5,1,2,1,1,0,1,1,0,1,2,1,1,1,1,2,CVC,CVCC,VC,CVC,CCVV,2,3,1,2,1,N,NN,T,2,Ruestungsindustrie,prima
le,ø,e,le,lle,olle,rolle,K,CK,KCK,CKCK,CCKCK,ø,R2,ø,R,Ru,Rue,Rues,Ruest,C,CK,CKC,CKCC,CKCCK,ø,13,13,10,11,10,4,3,3,3,5,-1,light,heavy,light,light,schwa,c,c,c,c,o,CKC,CKCC,CKC,CCK,CK,C,C,C,CC,C,C,CC,C,,,K,K,K,K,K,2,6,3,4,2,1,2,1,1,0,1,1,1,2,1,1,1,1,1,1,CVC,CVCC,CVC,CCVC,CV,2,3,2,3,1,N,NN,T,2,Ruestungskontrolle,prima
sel,sel,l,el,sel,ssel,assel,C,KC,CKC,KCKC,CKCKC,ø,S1,ø,S,Sa,Sae,Saeb,Saebe,C,CL,CLC,CLCK,CLCKC,ø,7,11,7,10,11,3,3,3,5,3,0,light,schwa,schwa,light,schwa,o,c,o,c,c,CL,CKC,CK,CK,CKC,C,C,C,C,C,,C,,,C,L,K,K,K,K,2,3,2,3,3,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,CVV,CVC,CV,CVC,CVC,0,2,1,2,2,N,NN,T,2,Saebelgerassel,prima
akt,ø,t,kt,akt,eakt,geakt,C,CC,KCC,KKCC,CKKCC,ø,Sa,ø,S,Sa,Sab,Sabo,Sabot,C,CK,CKC,CKCL,CKCLC,ø,7,7,11,7,8,3,3,5,3,2,0,light,light,light,schwa,heavy,c,o,o,o,c,CK,CL,CL,CK,KCC,C,C,C,C,,,,,,CC,K,L,L,K,K,2,2,2,2,3,1,0,0,0,2,1,1,1,1,0,1,2,2,1,1,CVC,CVV,CVV,CV,VCC,2,0,0,1,2,N,NN,T,2,Sabotageakt,antepaenultima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,Sach,ø,S,Sa,Sac,Sach,Sachb,C,CK,CKC,CKCC,CKCCK,ø,8,7,10,11,11,2,3,5,5,3,1,light,schwa,light,light,schwa,c,o,c,o,c,CKC,CK,KC,CD,CKC,C,C,,C,C,C,,C,,C,K,K,K,D,K,4,2,2,3,3,1,0,1,0,1,1,1,0,1,1,1,1,1,2,1,CVC,CV,VC,CVV,CVC,2,1,1,0,2,N,NV,T,2,Sachbearbeiter,prima
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,KCKC,CKCKC,ø,Sach,ø,S,Sa,Sac,Sach,Sachb,C,CK,CKC,CKCC,CKCCK,ø,8,7,7,9,12,2,3,3,4,4,1,light,schwa,light,light,light,c,o,o,c,c,CKC,CK,CL,CK,CKC,C,C,C,C,C,C,,,,C,K,K,L,K,K,4,2,4,2,4,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,CVC,CV,CVV,CVC,CVC,2,1,0,2,2,N,NV,T,2,Sachbeschaedigung,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Sach,ø,S,Sa,Sac,Sach,Sachv,C,CK,CKC,CKCC,CKCCK,ø,8,11,9,7,15,2,3,4,3,5,1,light,light,light,schwa,light,c,c,c,o,c,CKC,CKC,CK,CK,CKC,C,C,C,C,C,C,C,,,C,K,K,K,K,K,4,3,2,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CV,CVC,2,2,2,1,2,N,NN,T,2,Sachversicherung,prima
hang,ø,g,ng,ang,hang,nhang,C,KC,CKC,CCKC,KCCKC,ø,Sach,ø,S,Sa,Sac,Sach,Sachz,C,CK,CKC,CKCA,CKCAL,ø,8,9,7,12,10,2,4,3,4,3,0,light,light,light,schwa,light,c,o,c,c,c,CKC,AL,CK,CKC,CKC,C,A,C,C,C,C,,,C,C,K,L,K,K,K,4,2,3,3,4,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,CVC,CVV,CVC,CVC,CVC,2,0,2,2,2,N,NN,T,2,Sachzusammenhang,prima
ben,ø,n,en,ben,oben,woben,C,KC,CKC,LCKC,CLCKC,ø,sa,ø,s,sa,sag,sage,sagen,C,CL,CLC,CLCK,CLCKC,ø,11,10,11,7,10,5,3,5,3,3,-1,light,schwa,light,light,schwa,o,c,c,o,c,CL,CKC,KC,CL,CKC,C,C,,C,C,,C,C,,C,L,K,K,L,K,2,3,2,2,3,0,1,1,0,1,1,1,0,1,1,2,1,1,2,1,CVV,CVC,VC,CVV,CVC,0,2,1,0,2,A,NA,F,2,sagenumwoben,prima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,Sai,ø,S,Sa,Sai,Sais,Saiso,C,CK,CKC,CKCN,CKCNK,ø,7,9,10,11,11,3,4,5,5,3,1,light,light,light,light,schwa,c,o,c,o,c,CK,CN,KC,CD,CKC,C,C,,C,C,,,C,,C,K,N,K,D,K,3,3,2,3,3,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,CVC,CVV,VC,CVV,CVC,2,0,1,0,2,N,NN,T,2,Saisonarbeiter,sekunda
kauf,ø,f,uf,auf,kauf,rkauf,C,DC,CDC,CCDC,KCCDC,ø,Sai,ø,S,Sa,Sai,Sais,Saiso,C,CK,CKC,CKCN,CKCND,ø,7,9,11,11,12,3,4,5,3,4,1,light,light,light,light,light,c,o,c,c,c,CK,CN,DC,CKC,CDC,C,C,,C,C,,,C,C,C,K,N,D,K,D,3,3,3,3,4,1,0,1,1,1,1,1,0,1,1,1,2,2,1,2,CVC,CVV,VVC,CVC,CVVC,2,0,0,2,1,N,NN,T,2,Saisonausverkauf,sekunda
nung,ø,g,ng,ung,nung,fnung,C,KC,CKC,CCKC,KCCKC,ø,Sai,ø,S,Sa,Sai,Sais,Saiso,C,CK,CKC,CKCN,CKCNK,ø,7,9,10,7,14,3,4,5,3,4,1,light,light,light,light,light,c,o,c,c,c,CK,CN,KC,KC,CKC,C,C,,,C,,,C,C,C,K,N,K,K,K,3,3,2,3,4,1,0,1,1,1,1,1,0,0,1,1,2,1,1,1,CVC,CVV,VC,VC,CVC,2,0,1,1,2,N,NV,T,2,Saisoneroeffnung,sekunda
ment,ø,t,nt,ent,ment,ument,C,CC,KCC,CKCC,LCKCC,ø,Sai,ø,S,Sa,Sai,Sait,Saite,C,CD,CDC,CDCK,CDCKC,ø,11,10,11,14,13,5,3,5,3,3,0,light,schwa,light,light,heavy,o,c,c,o,c,CD,CKC,KC,CCCL,CKCC,C,C,,CCC,C,,C,C,,CC,D,K,K,L,K,3,3,2,4,4,0,1,1,0,2,1,1,0,3,1,2,1,1,2,1,CVV,CVC,VC,CCCVV,CVCC,0,2,1,1,3,N,ø,T,2,Saiteninstrument,prima
tik,ø,k,ik,tik,ktik,aktik,C,KC,CKC,CCKC,KCCKC,ø,Sa,ø,S,Sa,Sal,Sala,Salam,C,CK,CKC,CKCL,CKCLC,ø,7,14,11,8,10,3,7,5,2,3,0,light,light,light,light,light,c,o,o,c,c,CK,CL,CL,CKC,CKC,C,C,C,C,C,,,,C,C,K,L,L,K,K,2,2,2,3,3,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,CVC,CVV,CVV,CVC,CVC,2,0,0,2,2,N,NN,T,2,Salamitaktik,sekunda
trag,ø,g,ag,rag,trag,rtrag,C,LC,CLC,CCLC,CCCLC,ø,Sal,ø,S,Sa,Sal,Sald,Saldo,C,CK,CKC,CKCC,CKCCL,ø,11,7,8,11,16,3,3,8,3,4,1,light,light,light,schwa,light,c,o,o,c,c,CKC,CL,L,CKC,CCLC,C,C,,C,CC,C,,,C,C,K,L,L,K,L,3,2,1,3,4,1,0,0,1,1,1,1,0,1,2,1,2,2,1,2,CVC,CVV,VV,CVC,CCVVC,2,0,0,2,1,N,NN,T,2,Saldouebertrag,prima
sung,ø,g,ng,ung,sung,esung,C,KC,CKC,LCKC,CLCKC,ø,Sal,ø,S,Sa,Sal,Salm,Salmi,C,CK,CKC,CKCC,CKCCL,ø,11,11,7,10,12,3,5,3,5,4,0,light,light,light,light,light,c,o,c,o,c,CKC,CL,KC,CL,CKC,C,C,,C,C,C,,C,,C,K,L,K,L,K,3,2,2,2,4,1,0,1,0,1,1,1,0,1,1,1,2,1,2,1,CVC,CVV,VC,CVV,CVC,2,0,1,0,2,N,NV,T,2,Salmiakloesung,antepaenultima
ster,ø,r,er,ter,ster,ester,C,KC,CKC,CCKC,KCCKC,ø,Sa,ø,S,Sa,Sal,Salo,Salon,C,CK,CKC,CKCN,CKCNK,ø,7,12,10,8,11,3,6,5,2,3,0,light,light,light,light,schwa,c,o,c,c,c,CK,CN,KC,CKC,CKC,C,C,,C,C,,,C,C,C,K,N,K,K,K,2,3,2,3,4,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1,CVC,CVV,VC,CVC,CVC,2,0,1,2,2,N,NN,T,2,Salonorchester,sekunda
re,ø,e,re,ure,eure,aeure,K,CK,DCK,CDCK,CCDCK,ø,Sal,ø,S,Sa,Sal,Salp,Salpe,C,CK,CKC,CKCC,CKCCL,ø,11,7,11,11,10,3,3,3,5,5,0,light,light,schwa,light,schwa,c,o,c,o,o,CKC,CL,CKC,CD,CK,C,C,C,C,C,C,,C,,,K,L,K,D,K,3,2,3,3,2,1,0,1,0,0,1,1,1,1,1,1,2,1,2,1,CVC,CVV,CVC,CVV,CV,2,0,2,0,1,N,NN,T,2,Salpetersaeure,sekunda
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Sa,ø,S,Sa,Sam,Same,Samen,C,CL,CLC,CLCK,CLCKC,ø,11,12,13,10,12,5,4,4,3,4,0,light,schwa,light,light,light,o,c,c,c,c,CL,CKC,CCK,CKC,CDC,C,C,CC,C,C,,C,,C,C,L,K,K,K,D,2,3,4,3,4,0,1,1,1,1,1,1,2,1,1,2,1,1,1,2,CVV,CVC,CCVC,CVC,CVVC,0,2,3,2,1,N,NN,T,2,Samenfluessigkeit,prima
lung,ø,g,ng,ung,lung,llung,C,KC,CKC,KCKC,CKCKC,ø,Sam,ø,S,Sa,Sam,Samm,Samme,C,CK,CKC,CKCK,CKCKC,ø,7,13,7,8,15,3,4,3,2,5,1,light,schwa,schwa,light,light,c,c,o,c,c,CK,CKC,CK,CCK,CKC,C,C,C,CC,C,,C,,,C,K,K,K,K,K,3,3,2,4,4,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,CVC,CVC,CV,CCVC,CVC,2,2,1,3,2,N,VN,T,2,Sammelbestellung,prima
to,ø,o,to,uto,auto,sauto,L,CL,DCL,ADCL,LADCL,ø,Sa,ø,S,Sa,San,Sani,Sanit,C,CK,CKC,CKCL,CKCLC,ø,7,11,8,10,7,3,5,2,10,3,-1,light,light,light,light,light,c,o,c,o,o,CK,CL,CLA,D,CL,C,C,C,,C,,,A,,,K,L,L,D,L,2,2,4,2,2,1,0,1,0,0,1,1,1,0,1,1,2,2,2,2,CVC,CVV,CVVC,VV,CVV,2,0,1,0,0,N,NN,T,2,Sanitaetsauto,antepaenultima
dat,ø,t,at,dat,ldat,oldat,C,LC,CLC,CCLC,KCCLC,ø,Sa,ø,S,Sa,San,Sani,Sanit,C,CK,CKC,CKCL,CKCLC,ø,7,11,8,11,12,3,5,2,3,4,1,light,light,light,light,light,c,o,c,c,c,CK,CL,CLA,CKC,CLC,C,C,C,C,C,,,A,C,C,K,L,L,K,L,2,2,4,3,3,1,0,1,1,1,1,1,1,1,1,1,2,2,1,2,CVC,CVV,CVVC,CVC,CVVC,2,0,1,2,1,N,NN,T,2,Sanitaetssoldat,antepaenultima
gen,ø,n,en,gen,agen,wagen,C,KC,CKC,LCKC,CLCKC,ø,Sa,ø,S,Sa,San,Sani,Sanit,C,CK,CKC,CKCL,CKCLC,ø,7,11,8,11,10,3,5,2,5,3,0,light,light,light,light,schwa,c,o,c,o,c,CK,CL,CLA,CL,CKC,C,C,C,C,C,,,A,,C,K,L,L,L,K,2,2,4,2,3,1,0,1,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVVC,CVV,CVC,2,0,1,0,2,N,NN,T,2,Sanitaetswagen,antepaenultima
