syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
chen,chen,n,en,hen,chen,zchen,C,KC,CKC,ACKC,KACKC,Sp1tz,ø,S,Sp,Spa,Spae,Spaet,C,CC,CCK,CCKA,CCKAC,9,10,2,3,1,light,schwa,c,c,CCKA,CKC,CC,C,A,C,K,K,5,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Spaetzchen,paenultima
ge,ø,e,ge,nge,inge,winge,K,CK,KCK,CKCK,CCKCK,Schwin,ø,S,Sc,Sch,Schw,Schwi,C,CC,CCK,CCKC,CCKCK,10,9,3,4,0,light,schwa,c,o,CCK,CK,CC,C,?,?,K,K,6,2,1,0,2,1,1,1,CCVC,CV,3,1,N,V,T,1,Schwinge,paenultima
lern,ø,n,rn,ern,lern,llern,C,CC,KCC,CKCC,KCKCC,kol,ø,k,ko,kol,koll,kolle,C,CK,CKC,CKCK,CKCKC,7,17,3,4,5,light,schwa,c,c,CK,CKCC,C,C,?,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,N,F,1,kollern,paenultima
gur,ø,r,ur,gur,ugur,Augur,C,KC,CKC,DCKC,ø,Au,ø,A,Au,Aug,Augu,Augur,D,DC,DCK,DCKC,ø,10,13,10,4,2,light,light,o,c,D,CKC,?,C,?,C,D,K,2,3,0,1,0,1,2,1,VV,CVC,0,2,N,N,T,1,Augur,paenultima
schlag,ø,g,ag,lag,hlag,chlag,C,LC,CLC,CCLC,CCCLC,Um,ø,U,Um,Ums,Umsc,Umsch,K,KC,KCC,KCCC,KCCCL,11,16,5,4,3,light,light,c,c,KC,CCLC,?,CC,C,C,K,L,2,6,1,1,0,2,1,2,VC,CCVVC,1,1,N,V,T,1,Umschlag,paenultima
$eln,ø,n,ln,eln,seln,sseln,C,CC,KCC,CKCC,DCKCC,mei,ø,m,me,mei,meis,meiss,C,CD,CDC,CDCK,CDCKC,13,14,6,3,1,light,schwa,o,c,CD,CKCC,C,C,?,CC,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,V,N,F,1,meisseln,paenultima
ist,ist,t,st,ist,eist,Deist,C,CC,KCC,LKCC,CLKCC,De,ø,D,De,Dei,Deis,Deist,C,CL,CLK,CLKC,CLKCC,7,10,3,3,2,light,heavy,o,c,CL,KCC,C,?,?,CC,L,K,2,3,0,2,1,0,2,1,CVV,VCC,0,2,N,R,T,1,Deist,ultima
se,ø,e,se,sse,osse,losse,K,CK,KCK,CKCK,CCKCK,Flos,ø,F,Fl,Flo,Flos,Floss,C,CC,CCK,CCKC,CCKCK,11,7,3,3,-2,light,schwa,c,o,CCK,CK,CC,C,?,?,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,V,T,1,Flosse,paenultima
los,los,s,os,los,flos,aflos,C,LC,CLC,CCLC,LCCLC,straf,ø,s,st,str,stra,straf,C,CC,CCC,CCCL,CCCLC,17,11,3,3,-3,light,light,c,c,CCCLC,CLC,CCC,C,C,C,L,L,5,3,1,1,3,1,2,2,CCCVVC,CVVC,2,1,A,N,F,1,straflos,paenultima
see,ø,e,ee,see,fsee,efsee,L,CL,CCL,LCCL,CLCCL,Tief,ø,T,Ti,Tie,Tief,Tiefs,C,CL,CLC,CLCC,CLCCL,10,7,3,3,-1,light,light,c,o,CLC,CL,C,C,C,?,L,L,4,3,1,0,1,1,2,2,CVVC,CVV,1,0,N,AN,T,2,Tiefsee,paenultima
fung,ø,g,ng,ung,fung,pfung,C,KC,AKC,CAKC,KCAKC,Imp,ø,I,Im,Imp,Impf,Impfu,K,KC,KCA,KCAK,KCAKC,11,12,5,4,1,light,light,c,c,KC,AKC,?,A,C,C,K,K,3,4,1,1,0,1,1,1,VC,CVC,1,2,N,V,T,1,Impfung,paenultima
leur,ø,r,ur,eur,leur,lleur,C,LC,CLC,KCLC,CKCLC,Tail,ø,T,Ta,Tai,Tail,Taill,C,CK,CKC,CKCL,CKCLC,7,16,3,5,5,light,light,c,c,CK,CLC,C,C,?,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Tailleur,paenultima
kloppt,ø,t,pt,ppt,oppt,loppt,C,CC,KCC,CKCC,CCKCC,be,be,b,be,bek,bekl,beklo,C,CK,CKC,CKCC,CKCCK,7,13,3,2,3,schwa,heavy,o,c,CK,CCKCC,C,CC,?,CC,K,K,2,6,0,2,1,2,1,1,CV,CCVCC,1,4,A,V,F,1,bekloppt,ultima
sig,ø,g,ig,sig,ssig,Essig,C,KC,CKC,KCKC,ø,Es,ø,E,Es,Ess,Essi,Essig,K,KC,KCK,KCKC,ø,6,10,6,3,2,light,light,c,c,K,CKC,?,C,?,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,N,ø,T,0,Essig,paenultima
gern,ø,n,rn,ern,gern,agern,C,CC,KCC,CKCC,LCKCC,ma,ø,m,ma,mag,mage,mager,C,CL,CLC,CLCK,CLCKC,13,14,6,3,1,light,schwa,o,c,CL,CKCC,C,C,?,CC,L,K,2,4,0,2,1,1,2,1,CVV,CVCC,0,3,V,A,F,1,magern,paenultima
str3s,ø,s,es,oes,roes,troes,C,LC,CLC,CCLC,CCCLC,mon,ø,m,mo,mon,mons,monst,C,CK,CKC,CKCC,CKCCC,12,13,4,2,1,light,light,c,c,CKC,CCCLC,C,CCC,C,C,K,L,3,5,1,1,1,3,1,2,CVC,CCCVVC,2,2,A,N,F,1,monstroes,paenultima
beln,ø,n,ln,eln,beln,rbeln,C,CC,KCC,CKCC,CCKCC,scher,ø,s,sc,sch,sche,scher,C,CK,CKC,CKCC,CKCCK,11,14,3,3,2,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,5,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,N,F,1,scherbeln,paenultima
bahn,ø,n,hn,ahn,bahn,lbahn,C,LC,CLC,CCLC,DCCLC,Seil,ø,S,Se,Sei,Seil,Seilb,C,CD,CDC,CDCC,CDCCL,15,14,5,4,0,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Seilbahn,paenultima
stern,ø,n,rn,ern,tern,stern,C,CC,KCC,CKCC,CCKCC,klei,ø,k,kl,kle,klei,kleis,C,CC,CCD,CCDC,CCDCC,16,14,4,3,-1,light,schwa,c,c,CCDC,CKCC,CC,C,C,CC,D,K,4,5,1,2,2,1,2,1,CCVVC,CVCC,1,3,V,N,F,1,kleistern,paenultima
pen,ø,n,en,pen,mpen,ampen,C,KC,CKC,CCKC,KCCKC,Kram,ø,K,Kr,Kra,Kram,Kramp,C,CC,CCK,CCKC,CCKCC,14,10,3,3,-2,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Krampen,paenultima
ken,ø,n,en,ken,lken,elken,C,KC,CKC,CCKC,KCCKC,b3l,ø,b,bo,boe,boel,boelk,C,CK,CKC,CKCC,CKCCK,11,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,boelken,paenultima
kern,ø,n,rn,ern,kern,nkern,C,CC,KCC,CKCC,CCKCC,flun,ø,f,fl,flu,flun,flunk,C,CC,CCK,CCKC,CCKCC,16,14,4,3,-1,light,schwa,c,c,CCKC,CKCC,CC,C,C,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,flunkern,paenultima
gr2n,ø,n,en,uen,ruen,gruen,C,LC,CLC,CCLC,CCCLC,nil,ø,n,ni,nil,nilg,nilgr,C,CL,CLC,CLCC,CLCCC,15,16,5,4,1,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,3,4,1,1,1,2,2,2,CVVC,CCVVC,1,1,A,ø,F,0,nilgruen,paenultima
to,ø,o,to,kto,nkto,unkto,L,CL,CCL,CCCL,KCCCL,punk,ø,p,pu,pun,punk,punkt,C,CK,CKC,CKCC,CKCCC,13,7,3,3,-3,heavy,light,c,o,CKCC,CL,C,C,CC,?,K,L,4,2,2,0,1,1,1,2,CVCC,CVV,3,0,X,ø,F,1,punkto,paenultima
matsch,ø,h,ch,sch,tsch,atsch,A,KA,CKA,LCKA,CLCKA,Schnee,ø,S,Sc,Sch,Schn,Schne,C,CC,CCL,CCLC,CCLCK,10,10,3,3,0,light,light,o,c,CCL,CKA,CC,C,?,A,L,K,6,6,0,1,2,1,2,1,CCVV,CVC,1,2,N,NN,T,2,Schneematsch,paenultima
du,ø,u,du,ndu,indu,Hindu,L,CL,CCL,KCCL,CKCCL,Hin,ø,H,Hi,Hin,Hind,Hindu,C,CK,CKC,CKCC,CKCCL,12,9,4,4,-1,light,light,c,o,CKC,CL,C,C,C,?,K,L,3,2,1,0,1,1,1,2,CVC,CVV,2,0,N,ø,T,0,Hindu,paenultima
ler,ler,r,er,ler,vler,evler,C,KC,CKC,CCKC,LCCKC,Frev,ø,F,Fr,Fre,Frev,Frevl,C,CC,CCL,CCLC,CCLCC,11,15,3,3,2,light,schwa,o,c,CCL,CCKC,CC,CC,?,C,L,K,4,3,0,1,2,2,2,1,CCVV,CCVC,1,3,N,V,T,1,Frevler,paenultima
tung,ø,g,ng,ung,tung,itung,C,KC,CKC,DCKC,CDCKC,Wei,ø,W,We,Wei,Weit,Weitu,C,CD,CDC,CDCK,CDCKC,11,12,5,4,1,light,light,o,c,CD,CKC,C,C,?,C,D,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,A,T,1,Weitung,paenultima
gen,ø,n,en,gen,egen,aegen,C,KC,CKC,LCKC,CLCKC,w1,ø,w,wa,wae,waeg,waege,C,CL,CLC,CLCK,CLCKC,7,10,3,3,2,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,waegen,paenultima
werk,ø,k,rk,erk,werk,kwerk,C,CC,KCC,CKCC,CCKCC,St2ck,ø,S,St,Stu,Stue,Stuec,C,CC,CCK,CCKC,CCKCC,11,12,2,3,1,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stueckwerk,paenultima
sus,ø,s,us,sus,nsus,ensus,C,KC,CKC,CCKC,KCCKC,Zen,ø,Z,Ze,Zen,Zens,Zensu,A,AK,AKC,AKCC,AKCCK,10,10,3,3,0,light,light,c,c,AKC,CKC,A,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,ø,T,0,Zensus,paenultima
klisch,ø,h,ch,sch,isch,lisch,C,KC,CKC,CCKC,LCCKC,zy,ø,z,zy,zyk,zykl,zykli,A,AL,ALC,ALCC,ALCCK,9,14,4,3,3,light,light,o,c,AL,CCKC,A,CC,?,C,L,K,2,6,0,1,1,2,2,1,CVV,CCVC,0,3,A,R,F,1,zyklisch,paenultima
voll,ø,l,ll,oll,voll,tvoll,C,KC,CKC,CCKC,CCCKC,geist,ø,g,ge,gei,geis,geist,C,CD,CDC,CDCC,CDCCC,13,11,3,3,-1,heavy,light,c,c,CDCC,CKC,C,C,CC,C,D,K,5,4,2,1,1,1,2,1,CVVCC,CVC,1,2,A,NA,F,2,geistvoll,paenultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,KCKC,CKCKC,Gro,ø,G,Gr,Gro,Gros,Grosc,C,CC,CCK,CCKC,CCKCK,11,10,3,3,0,light,schwa,c,c,CCK,CKC,CC,C,?,C,K,K,3,5,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Groschen,paenultima
cken,ø,n,en,ken,cken,icken,C,KC,CKC,KCKC,CKCKC,zwi,ø,z,zw,zwi,zwic,zwick,A,AC,ACK,ACKC,ACKCK,10,10,3,3,0,light,schwa,c,c,ACK,CKC,AC,C,?,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,zwicken,paenultima
pe,ø,e,pe,ppe,eppe,neppe,K,CK,KCK,CKCK,CCKCK,Schnep,ø,S,Sc,Sch,Schn,Schne,C,CC,CCK,CCKC,CCKCK,10,7,3,3,-1,light,schwa,c,o,CCK,CK,CC,C,?,?,K,K,6,2,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Schneppe,paenultima
haft,ø,t,ft,aft,haft,nhaft,C,CC,KCC,CKCC,CCKCC,mann,ø,m,ma,man,mann,mannh,C,CK,CKC,CKCC,CKCCK,12,9,4,2,-1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,4,4,1,2,1,1,1,1,CVC,CVCC,2,3,A,ø,F,0,mannhaft,paenultima
fen,ø,n,en,fen,afen,Hafen,C,KC,CKC,LCKC,CLCKC,Ha,ø,H,Ha,Haf,Hafe,Hafen,C,CL,CLC,CLCK,CLCKC,11,10,5,3,0,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Hafen,paenultima
ser,ø,r,er,ser,sser,esser,C,KC,CKC,KCKC,CKCKC,Mes,ø,M,Me,Mes,Mess,Messe,C,CK,CKC,CKCK,CKCKC,9,11,4,3,1,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Messer,paenultima
fett,ø,t,tt,ett,fett,efett,C,KC,CKC,KCKC,CKCKC,B2,ø,B,Bu,Bue,Buef,Buefe,C,CK,CKC,CKCK,CKCKC,9,8,4,2,0,light,light,c,c,CK,CKC,C,C,?,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Buefett,ultima
lett,ø,t,tt,ett,lett,ilett,C,KC,CKC,LCKC,CLCKC,Sti,ø,S,St,Sti,Stil,Stile,C,CC,CCL,CCLC,CCLCK,10,11,3,3,1,light,light,o,c,CCL,CKC,CC,C,?,C,L,K,3,4,0,1,2,1,2,1,CCVV,CVC,1,2,N,ø,T,0,Stilett,ultima
ge,ø,e,ge,ege,Hege,ø,K,CK,LCK,CLCK,ø,He,ø,H,He,Heg,Hege,ø,C,CL,CLC,CLCK,ø,7,7,3,3,0,light,schwa,o,o,CL,CK,C,C,?,?,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,V,T,1,Hege,paenultima
kopf,ø,f,pf,opf,kopf,lkopf,A,KA,CKA,CCKA,LCCKA,Kehl,ø,K,Ke,Keh,Kehl,Kehlk,C,CL,CLC,CLCC,CLCCK,11,8,3,2,-1,light,light,c,c,CLC,CKA,C,C,C,A,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Kehlkopf,paenultima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,LCCKC,ehr,ø,e,eh,ehr,ehrl,ehrli,L,LC,LCC,LCCK,LCCKC,10,13,5,4,2,light,light,c,c,LC,CKC,?,C,C,C,L,K,3,4,1,1,0,1,2,1,VVC,CVC,0,2,A,N,F,1,ehrlich,paenultima
schlo$,ø,s,ss,oss,loss,hloss,C,KC,CKC,CCKC,CCCKC,Lust,ø,L,Lu,Lus,Lust,Lusts,C,CK,CKC,CKCC,CKCCC,14,12,3,3,-1,heavy,light,c,c,CKCC,CCKC,C,CC,CC,C,K,K,4,6,2,1,1,2,1,1,CVCC,CCVC,3,3,N,NN,T,2,Lustschloss,paenultima
tung,ø,g,ng,ung,tung,ltung,C,KC,CKC,CCKC,KCCKC,Gel,ø,G,Ge,Gel,Gelt,Geltu,C,CK,CKC,CKCC,CKCCK,11,12,3,4,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Geltung,paenultima
zug,ø,g,ug,zug,dzug,ldzug,C,LC,ALC,CALC,CCALC,Feld,ø,F,Fe,Fel,Feld,Feldz,C,CK,CKC,CKCC,CKCCA,12,10,3,3,-1,heavy,light,c,c,CKCC,ALC,C,A,CC,C,K,L,4,3,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Feldzug,paenultima
gang,ø,g,ng,ang,gang,ggang,C,KC,CKC,CCKC,KCCKC,Weg,ø,W,We,Weg,Wegg,Wegga,C,CK,CKC,CKCC,CKCCK,8,10,2,3,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Weggang,paenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,DCCLC,Bei,ø,B,Be,Bei,Beis,Beisp,C,CD,CDC,CDCC,CDCCL,11,14,5,3,2,light,light,o,c,CD,CCLC,C,CC,?,C,D,L,3,5,0,1,1,2,2,2,CVV,CCVVC,0,1,N,N,T,1,Beispiel,paenultima
or,or,r,or,uor,luor,Fluor,C,KC,LKC,CLKC,CCLKC,Flu,ø,F,Fl,Flu,Fluo,Fluor,C,CC,CCL,CCLK,CCLKC,13,10,4,5,-1,light,light,o,c,CCL,KC,CC,?,?,C,L,K,3,2,0,1,2,0,2,1,CCVV,VC,1,1,N,ø,T,0,Fluor,paenultima
ten,ø,n,en,ten,hten,chten,C,KC,CKC,CCKC,KCCKC,sich,ø,s,si,sic,sich,sicht,C,CK,CKC,CKCC,CKCCK,10,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,4,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,sichten,paenultima
de,ø,e,de,nde,unde,Runde,K,CK,CCK,KCCK,CKCCK,Run,ø,R,Ru,Run,Rund,Runde,C,CK,CKC,CKCC,CKCCK,15,7,5,3,-4,light,schwa,c,o,CKC,CK,C,C,C,?,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,A,T,1,Runde,paenultima
ter,ø,r,er,ter,eter,ieter,C,KC,CKC,LCKC,CLCKC,Bie,ø,B,Bi,Bie,Biet,Biete,C,CL,CLC,CLCK,CLCKC,9,11,4,3,1,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Bieter,paenultima
haft,ø,t,ft,aft,haft,dhaft,C,CC,KCC,CKCC,CCKCC,Schuld,ø,S,Sc,Sch,Schu,Schul,C,CK,CKC,CKCC,CKCCC,14,9,3,2,-2,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Schuldhaft,paenultima
braun,ø,n,un,aun,raun,braun,C,DC,CDC,CCDC,CCCDC,ru$,ø,r,ru,rus,russ,russb,C,CL,CLC,CLCC,CLCCC,13,18,4,4,3,light,light,c,c,CLC,CCDC,C,CC,C,C,L,D,3,5,1,1,1,2,2,2,CVVC,CCVVC,1,1,A,NA,F,2,russbraun,paenultima
tel,ø,l,el,tel,ntel,antel,C,KC,CKC,CCKC,KCCKC,Han,ø,H,Ha,Han,Hant,Hante,C,CK,CKC,CKCC,CKCCK,10,11,3,3,1,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Hantel,paenultima
kern,ø,n,rn,ern,kern,nkern,C,CC,KCC,CKCC,CCKCC,blin,ø,b,bl,bli,blin,blink,C,CC,CCK,CCKC,CCKCC,16,14,4,3,-1,light,schwa,c,c,CCKC,CKCC,CC,C,C,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,blinkern,paenultima
kur,ø,r,ur,kur,zkur,tzkur,C,LC,CLC,ACLC,KACLC,Schwitz,ø,S,Sc,Sch,Schw,Schwi,C,CC,CCK,CCKA,CCKAC,11,13,2,4,1,light,light,c,c,CCKA,CLC,CC,C,A,C,K,L,7,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,VN,T,2,Schwitzkur,paenultima
schiff,ø,f,ff,iff,hiff,chiff,C,KC,CKC,CCKC,CCCKC,Last,ø,L,La,Las,Last,Lasts,C,CK,CKC,CKCC,CKCCC,12,10,3,3,-1,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,4,6,2,1,1,1,1,1,CVCC,CVC,3,2,N,NN,T,2,Lastschiff,paenultima
bel,ø,l,el,bel,ibel,Fibel,C,KC,CKC,LCKC,CLCKC,Fi,ø,F,Fi,Fib,Fibe,Fibel,C,CL,CLC,CLCK,CLCKC,9,11,4,3,1,light,schwa,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Fibel,paenultima
sen,ø,n,en,sen,hsen,chsen,C,KC,CKC,CCKC,KCCKC,wich,ø,w,wi,wic,wich,wichs,C,CK,CKC,CKCC,CKCCK,10,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,4,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,wichsen,paenultima
gul,ø,l,ul,gul,ogul,Mogul,C,KC,CKC,LCKC,CLCKC,Mo,ø,M,Mo,Mog,Mogu,Mogul,C,CL,CLC,CLCK,CLCKC,9,13,4,4,2,light,light,o,c,CL,CKC,C,C,?,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,ø,T,0,Mogul,paenultima
nung,ø,g,ng,ung,nung,hnung,C,KC,CKC,LCKC,ALCKC,Z1h,ø,Z,Za,Zae,Zaeh,Zaehn,A,AL,ALC,ALCK,ALCKC,7,14,3,4,4,light,light,o,c,AL,CKC,A,C,?,C,L,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Zaehnung,paenultima
d1rm,ø,m,rm,erm,aerm,daerm,C,CC,KCC,CKCC,KCKCC,Ge,ø,G,Ge,Ged,Geda,Gedae,C,CK,CKC,CKCK,CKCKC,7,14,3,3,4,schwa,heavy,o,c,CK,CKCC,C,C,?,CC,K,K,2,4,0,2,1,1,1,1,CV,CVCC,1,3,N,N,T,1,Gedaerm,ultima
ser,ø,r,er,ser,pser,lpser,C,KC,CKC,CCKC,CCCKC,R2lp,ø,R,Ru,Rue,Ruel,Ruelp,C,CK,CKC,CKCC,CKCCC,17,11,4,3,-3,heavy,schwa,c,c,CKCC,CKC,C,C,CC,C,K,K,4,3,2,1,1,1,1,1,CVCC,CVC,3,2,N,V,T,1,Ruelpser,paenultima
ken,ø,n,en,ken,rken,erken,C,KC,CKC,CCKC,KCCKC,m1r,ø,m,ma,mae,maer,maerk,C,CK,CKC,CKCC,CKCCK,13,10,4,3,-1,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,maerken,paenultima
weil,ø,l,il,eil,weil,rweil,C,DC,CDC,CCDC,LCCDC,der,ø,d,de,der,derw,derwe,C,CL,CLC,CLCC,CLCCD,11,15,3,5,2,light,light,c,c,CLC,CDC,C,C,C,C,L,D,3,4,1,1,1,1,2,2,CVVC,CVVC,1,1,ADV,ø,F,2,derweil,ultima
bild,ø,d,ld,ild,bild,nbild,C,CC,KCC,CKCC,CCKCC,Wahn,ø,W,Wa,Wah,Wahn,Wahnb,C,CL,CLC,CLCC,CLCCK,14,14,4,3,0,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Wahnbild,paenultima
ser,ø,r,er,ser,sser,asser,C,KC,CKC,KCKC,CKCKC,Was,ø,W,Wa,Was,Wass,Wasse,C,CK,CKC,CKCK,CKCKC,7,11,3,3,2,light,schwa,c,c,CK,CKC,C,C,?,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Wasser,paenultima
chen,chen,n,en,hen,chen,schen,C,KC,CKC,CCKC,LCCKC,Pris,ø,P,Pr,Pri,Pris,Prisc,C,CC,CCL,CCLC,CCLCC,14,10,3,3,-2,light,schwa,c,c,CCLC,CKC,CC,C,C,C,L,K,4,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,N,T,1,Prischen,paenultima
chen,chen,n,en,hen,chen,kchen,C,KC,CKC,CCKC,CCCKC,B1lk,ø,B,Ba,Bae,Bael,Baelk,C,CK,CKC,CKCC,CKCCC,12,10,3,3,-1,heavy,schwa,c,c,CKCC,CKC,C,C,CC,C,K,K,4,4,2,1,1,1,1,1,CVCC,CVC,3,2,N,N,T,1,Baelkchen,paenultima
by,ø,y,by,aby,Baby,ø,L,CL,LCL,CLCL,ø,Ba,ø,B,Ba,Bab,Baby,ø,C,CL,CLC,CLCL,ø,7,9,3,4,1,light,light,o,o,CL,CL,C,C,?,?,L,L,2,2,0,0,1,1,2,2,CVV,CVV,0,0,N,N,T,1,Baby,paenultima
misch,ø,h,ch,sch,isch,misch,C,KC,CKC,LCKC,CLCKC,h1,ø,h,ha,hae,haem,haemi,C,CL,CLC,CLCK,CLCKC,7,12,3,4,3,light,light,o,c,CL,CKC,C,C,?,C,L,K,2,5,0,1,1,1,2,1,CVV,CVC,0,2,A,A,F,1,haemisch,paenultima
gift,ø,t,ft,ift,gift,hgift,C,CC,KCC,CKCC,CCKCC,Rausch,ø,R,Ra,Rau,Raus,Rausc,C,CD,CDC,CDCC,CDCCK,15,11,5,2,-2,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,6,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Rauschgift,paenultima
see,ø,e,ee,see,ssee,issee,L,CL,KCL,CKCL,CCKCL,Plis,ø,P,Pl,Pli,Plis,Pliss,C,CC,CCK,CCKC,CCKCL,13,7,4,3,-3,light,light,c,o,CCK,CL,CC,C,?,?,K,L,4,3,1,0,2,1,1,2,CCVC,CVV,3,0,N,N,T,1,Plissee,ultima
fach,ø,h,ch,ach,fach,sfach,C,KC,CKC,CCKC,LCCKC,Schlie$,ø,S,Sc,Sch,Schl,Schli,C,CC,CCL,CCLC,CCLCC,14,8,3,2,-3,light,light,c,c,CCLC,CKC,CC,C,C,C,L,K,7,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,VN,T,2,Schliessfach,paenultima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,LCCKC,t3d,ø,t,to,toe,toed,toedl,C,CL,CLC,CLCC,CLCCK,8,13,2,4,3,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,A,N,F,1,toedlich,paenultima
gnon,ø,n,on,non,gnon,ignon,N,CN,CCN,KCCN,CKCCN,Chi,ø,C,Ch,Chi,Chig,Chign,C,CK,CKC,CKCC,CKCCN,12,14,4,7,1,light,light,c,o,CKC,CN,C,C,C,?,K,N,3,4,1,0,1,1,1,2,CVC,CVV,2,0,N,ø,T,0,Chignon,ultima
