classification_sylcnt_J48,error_sylcnt_J48,classification_sylcnt_JRip,error_sylcnt_JRip,classification_sylcnt_NN,error_sylcnt_NN,classification_meta_J48,error_meta_J48,classification_meta_JRip,error_meta_JRip,classification_meta_NN,error_meta_NN,classification_phon_J48,error_phon_J48,classification_phon_JRip,error_phon_JRip,classification_phon_NN,error_phon_NN,classification_affix_J48,error_affix_J48,classification_affix_JRip,error_affix_JRip,classification_affix_NN,error_affix_NN,classification_sylstruct_J48,error_sylstruct_J48,classification_sylstruct_JRip,error_sylstruct_JRip,classification_sylstruct_NN,error_sylstruct_NN,stress_class
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,ultima,yes,antepaenultima,no,antepaenultima,no,prima,yes,antepaenultima,no,antepaenultima,no,ultima,yes,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,antepaenultima,no,paenultima,yes,paenultima,yes,paenultima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,paenultima,yes,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,paenultima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,antepaenultima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,antepaenultima,yes,ultima,no,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,paenultima,no,ultima,yes,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,antepaenultima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,antepaenultima,yes,ultima,no,ultima,no,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,yes,prima,yes,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,ultima,yes,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,yes,paenultima,no,prima,yes,prima,yes,antepaenultima,yes,paenultima,no,prima,yes,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,ultima,no,prima,yes,prima,yes,paenultima,yes,paenultima,yes,prima,yes,paenultima,yes,ultima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,prima,yes,prima,yes,ultima,no,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,paenultima,yes,paenultima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,antepaenultima,yes,paenultima,no,prima,yes,prima,yes,paenultima,no,ultima,yes,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,prima,yes,ultima,no,prima,yes,prima,yes,ultima,no,ultima,no,prima,yes,prima,yes,prima,yes,ultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,antepaenultima,yes,ultima,no,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,paenultima,yes,ultima,no,ultima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima,no,antepaenultima,yes,antepaenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima,no,paenultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,ultima,yes,antepaenultima,no,ultima,yes,antepaenultima,no,prima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,antepaenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,antepaenultima,no,prima,yes,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,prima,yes,antepaenultima,no,prima,yes,prima,yes,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima,no,antepaenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,prima,yes,paenultima,no,antepaenultima,yes,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,antepaenultima,yes,antepaenultima,yes,paenultima,yes,ultima
prima,yes,prima,yes,prima,yes,paenultima,yes,prima,yes,paenultima,yes,ultima,no,paenultima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,paenultima,yes,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,yes,ultima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,paenultima,no,paenultima,no,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,ultima,yes,prima,no,ultima,yes,ultima,yes,ultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,no,prima,yes,paenultima,no,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima,no,ultima
prima,yes,prima,yes,prima,yes,ultima,no,prima,yes,ultima,no,antepaenultima,yes,prima,yes,ultima,no,prima,yes,ultima,no,ultima,no,prima,yes,prima,yes,prima,yes,ultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,antepaenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,ultima,yes,prima,no,ultima,yes,paenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,yes,prima,yes,ultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,antepaenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,ultima,yes,ultima,yes,prima,no,ultima,yes,ultima,yes,ultima,yes,ultima,yes,ultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,antepaenultima,yes,prima,no,prima,no,antepaenultima,yes,antepaenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,yes,prima,yes,prima,yes,ultima,yes,ultima,yes,ultima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,prima,yes,prima,yes,prima,yes,prima,yes,paenultima,no,paenultima
prima,yes,prima,yes,prima,yes,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima,no,paenultima
prima,no,prima,no,prima,no,ultima,yes,prima,no,ultima,yes,prima,no,prima,no,prima,no,paenultima,yes,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,prima,no,prima,no,paenultima,yes,paenultima,yes,paenultima,yes,paenultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,ultima,yes,prima,no,ultima,yes,ultima,yes,ultima,yes,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,ultima,yes,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima,no,prima
